interaction;name
CCDC18;FANCD2
FMNL1;GPR183
RGS16;SLC9A7
TMEM169;TMUB1
GARNL3;EDIL3-DT
SPSB4;SAP30
S100A3;IFI44
IL4I1;C1QB
MND1;RRM1
CDCA5;CKAP2
TICRR;RANBP1
CD48;SLC1A3
OAS2;APBB1IP
IGF1;CDK1
PLK4;RANBP1
LYZ;SLC1A3
ESCO2;FOXM1
EIF4EBP1;RANBP1
BRIP1;CLSPN
KIF15;GINS3
DBI;GPR183
C1GALT1;ITGA9
MASTL;SAP30
RGS1;C1QB
POLA1;RRM1
FAM72A;SAP30
TMEM106C;GINS3
C8orf48;HS3ST2
P2RY6;LILRA5
CXCR2P1;C1QB
IL36G;C21orf58
LINC01106;LINC00472
APOC2;TNFRSF18
SAP30;ADORA2B
ZGRF1;ADAMTSL5
CENPE;ADAMTSL5
RNU2-1;AKR1B10
SUCNR1;SLC37A2
FAM167A;SDC1
TREM1;RGS16
VEPH1;SLC37A2
CCNF;C21orf58
CD3E;DOCK2
ZBP1;SLC1A3
LOC112268460;C21orf58
KIFC2;FAM27E3
CCDC18;EZH2
E2F8;C21orf58
INCENP;PFKFB4
PTEN;FOXM1
ADM;C1QB
DNMT3B;EZH2
CD300A;IFI44
POLE2;EZH2
CCDC150;IL33
CDKN3;SAP30
CDCA4;SAP30
CEP72;CDK1
KIF23;RRM1
RANBP1;RRM1
HOPX;SAP30
NUSAP1;SAP30
MCM6;CKAP2
THBS4;FHAD1-AS1
LRRC37A8P;FANCD2
CA2;SAP30
ZIC2;GINS3
CCDC15;CCSAP
ANOS1;MKX
THRIL;MIR675
SASH3;TNFRSF9
LOC105373581;EXOC3L4
PDCD1LG2;TNFRSF9
SIGLEC8;BCL11B
CD84;OTOAP1
LOC105371050;GINS3
S100A2;LOC105377123
CCRL2;TNFRSF18
FBP1;SLC9A7
GINS4;FOXM1
CENPM;IL33
ZFP2;IL33
SALL1;GPR183
MZT1;TPD52
SCAT2;GINS3
CYTIP;RGS1
RUNX2;ITGA9
ECT2;CKAP2
ADORA3;SLC1A3
CD300A;TNFRSF18
WDHD1;CLSPN
HPCAL1;EZH2
CKAP2L;FANCD2
DEPDC1B;CLSPN
IFI27;C1QB
CCNE1;SAP30
PPP1R13L;EDIL3-DT
SMOC2;CDK1
HMGB2;C21orf58
CCDC34;RANBP1
BUB1B-PAK6;CLSPN
RIPK2;SLC1A3
APOL1;SLC1A3
KIF15;RRM1
ENHO;FANCD2
POC1A;CLSPN
SKA1;C21orf58
SLF1;PTCHD4
SEMA4D;RGS16
CYP26B1;ZNF208
LIPC;EXOC3L4
GRM4;SAP30
IGHG3;BCL11B
BCL11B;C1QB
ASB5;ANPEP
SPAG4;LOC102723654
LMNB1;ADAMTSL5
PLK1;ADAMTSL5
LILRB4;TNFRSF9
TREM1;CCSAP
HECW2-AS1;LILRA5
FAM30C;FAM201A
APOC2;C1QB
NCF2;TNFRSF18
ASPM;SAP30
UNC93B1;SLC9A7
C5orf34;EMCN
ECT2;CLSPN
SH2D4A;CCSAP
IRX5;SALL4
TRAIP;RANBP1
RAD51AP1;CLSPN
C10orf143;FOXM1
SUV39H1;ANXA2R-OT1
LCORL;TUBA1C
ACYP1;GINS3
FEN1;TUBA1C
WFS1;PFKFB4
LRRC70;CLSPN
DTL;GINS3
LSP1;C1QB
NPL;C1QB
TREM2;GPR183
MMS22L;EZH2
PTX3;EDIL3-DT
RIPOR3;SLC16A3
C4orf46;CDK1
CELF6;RRM1
BRCA1;LOC105372115
ADAMTS19;LOC102723654
LIPG;RGS1
DENND2D;LILRA5
SLC2A6;GPR183
CDHR2;EZH2
ALPK2;APBB1IP
PLPP3;HOXC6
C15orf48;SLC9A7
ABCD2;FAM27E3
CEMIP2;LINC00601
ULBP1;CCSAP
LOC105369315;ANXA2R-OT1
HECW2-AS1;C1QB
IRAK1;ADORA2B
CEP126;ADORA2B
SLURP2;RANBP1
BUB1B;KCNMB2
PLEKHG3;LOC105372296
KLHDC7B-DT;LILRA5
PGM5P4-AS1;C5orf34
MIR4435-2HG;OTOAP1
JAKMIP3;RANBP1
VEPH1;RGS16
TMEM106C;CCSAP
C15orf48;RGS16
NBPF6;ADAMDEC1
KIF4A;CDK1
MMS22L;C21orf58
SLFN11;EDIL3-DT
MMP1;SLC37A2
CCNA2;GINS3
STAC3;DOCK2
RRM2;IL33
RYR3;RGS16
SLFN11;ANXA2R-OT1
RPS6KA1;TMEM107
CEP55;C21orf58
PLK4;PFKFB4
RNASEH2A;CNIH2
TREM2;C1QB
PLK4;EMCN
PGR;EMCN
CDC7;CKAP2
SAMD9;SLC1A3
PEG3;FOXM1
RMI2;SAP30
ZDHHC12;IL33
TRAC;RGS1
RGS16;OTOA
UNC93B1;FOSL1
TMEM30B;C8orf48
MOCOS;COL10A1
LRRC3B;FAM27E3
TMEM156;C1QB
CXCR4;MIR675
FHL5;ADCY4
SNORD160;RRM1
ATP10A;ADORA2B
LOC105376369;SLC37A2
SLA;TNFRSF9
ADCY4;RNU2-1
LOC105375798;CNIH2
TNFAIP6;PFKFB4
CSTA;RGS1
FBXO5;FANCD2
RAD18;RANBP1
DCST1-AS1;C21orf58
CCNO;CKAP2
MX2;ANPEP
CD8A;SLC1A3
POC1A;CCSAP
RAB11FIP2;IL33
TFDP1;C21orf58
HJURP;FOXM1
ARL4C;C1QB
CCDC150;CLSPN
TNXB;IL33
SLC37A2;RGS1
BST1;RGS1
LMNB1;GINS3
HOPX;CLSPN
CEMIP2;RGS1
LIG1;CLSPN
TPX2;C21orf58
NSD2;FANCD2
UBALD2;TUBA1C
ZWINT;C21orf58
SUGCT;RGS16
UBE2L5;TYMSOS
RUNX3;FOSL1
MYCL;DOCK2
NCF2;FOSL1
CDHR2;FOXM1
MSC;WNT10B
CA3;DDN
LOC101928517;OTOAP1
IL1B;FOSL1
MAST1;CNIH2
RBL1;ADORA2B
ARK2C;DRD2
SIRPG;SLC1A3
SH2D1A;SLC1A3
LYZ;TNFRSF9
FTCDNL1;FMNL1-AS1
LOC101927344;ANPEP
IGFBP5;RIMBP3B
DLEU7;RGS1
ATP6V0D2;ANPEP
PBX4;SMIM45
UBD;APBB1IP
CDC42EP2;CDK1
CD8A;C1QB
CD180;TNFRSF18
PDCD1;SLC37A2
EOMES;DOCK2
CDC25C;GINS3
DPY19L2P2;IL36G
SLC26A9-AS1;SOX9-AS1
BRIP1;EZH2
BIRC5;PFKFB4
MICB;C1QB
LINC01943;TUBA1C
SLC43A3;TUBA1C
CCNA2;RRM1
PLAUR;SLC1A3
CDC45;FANCD2
SLC43A3;SAP30
HIGD1B;FANCD2
IL33;ITGA9
CKS1B;FLNB-AS1
DRAXIN;FOXM1
GINS2;CKAP2
CENPH;CKAP2
GTSE1;SAP30
DEPDC1;FOXM1
KIFC1;CKAP2
PFKFB1;LOC105372115
ITGB2;FOSL1
LINC02084;C1QB
CHI3L2;CD3D
PDCD1LG2;SLC37A2
SLC7A7;FOSL1
PODNL1;FOSL1
PKD2L1;FOSL1
EPO;TMEM107
LOC101928517;TNFRSF18
IL21R;OTOAP1
DCSTAMP;ITGAX
CD84;BCL11B
MYCL;SLC9A7
CD68;BCL11B
C15orf48;OTOAP1
ITK;C1QB
RELT;ADORA2B
HMSD;NEURL3
CDCA8;IL36G
C9orf43;EMCN
JAKMIP3;MIR675
PTAFR;TNFRSF18
FAM72D;GINS3
C5orf34;CLSPN
TIGD2;ARHGAP10
CCN6;TBC1D31
CEP85;ARMC9
MCM2;MIR924HG
GAS2L3;FANCD2
HELLS;EMCN
MAFB;APBB1IP
CCNE1;CLSPN
LOC107986126;FOXM1
EDEM1;C1QB
TMEM106C;SAP30
MND1;SAP30
NDRG2;CDK1
ITGAL;SLC1A3
PHF19;EZH2
CGAS;DOCK2
SAP30;FANCD2
PRR5L;APBB1IP
SRGAP2B;C21orf58
CDCA5;CLSPN
GINS2;PFKFB4
SEC31B;CXCL12
DNMT1;MIR100HG
LOC102724765;CD96
PKD2L1;SLC37A2
PLEKHN1;SLC1A3
IGF2BP3;RANBP1
UPP1;LILRA5
ENPP5;CHAC1
APOC4-APOC2;TNFRSF18
PTCHD4;MIOX
IGHM;BCL11B
ADTRP;DOCK2
KCNMA1;MIR675
C15orf48;EXOC3L4
WDR76;KCNMB2
LOC105371050;CLSPN
CALHM6;BCL11B
GIPR;SLC37A2
IFI30;ANPEP
SGO2;FOXM1
KCNAB2;APBB1IP
CTSW;SLC37A2
IL18;ANPEP
LAPTM5;TNFRSF18
SLA;ANPEP
CRNDE;SALL4
PSTPIP1;TNFRSF18
COL10A1;APBB1IP
FMNL1;C1QB
SLC7A7;ANPEP
MYBL1;CDK1
PKMYT1;C21orf58
KIF23;FOXM1
BIRC3;RGS1
IRAK1;RANBP1
HJURP;RRM1
BUB1B-PAK6;C21orf58
BARD1;CKAP2
ORC6;EMCN
WFS1;GINS3
FAM111B;FANCD2
LOC107986126;CNIH2
HAUS8;CLSPN
EIF4EBP1;PFKFB4
BUB1B;C21orf58
CD180;LILRA5
PDCD1LG2;SLC1A3
FAM247A;IFI44
SPHK1;LILRA5
PLK4;MIOX
APOBEC3G;LILRA5
LOC101927344;EXOC3L4
FGF5;ITGA9
NEIL3;KCNMB2
SNHG31;EZH2
ARK2C;FOSL1
SLC31A2;FOSL1
RBL1;MIR675
CENPK;ADAMTSL5
MIR4435-2HG;ADORA2B
CD5;C1QB
PYHIN1;C1QB
FCGR3B;BCL11B
SLC1A3;FFAR4
SNORA10;ADAMTSL5
FCGR3B;APBB1IP
TREM2;EXOC3L4
CTSD;EXOC3L4
LIPM;BCL11B
MYO1G;TNFRSF18
APOBEC3B;OAS3
CDC42EP2;C21orf58
LOC112268460;TUBA1C
CD180;RGS1
GGH;GINS3
PODNL1;APBB1IP
CRYBG1;C1QB
RUSC1;C21orf58
CDKN2C;CLSPN
TRAC;C1QB
SLC7A5;DBF4
PCLAF;RANBP1
POC1A;RANBP1
UBE2S;RRM1
HJURP;RANBP1
CELF6;IL33
AURKB;RRM1
NDRG2;RANBP1
DUSP5P1;DCST1
ANKRD22;SLC37A2
CD300A;FOSL1
KRT8;COL10A1
LINC02084;RGS1
LINC00601;ITGA9
LRRC37A8P;KCNMB2
SAMSN1;BCL11B
ANO9;BCL11B
APOC4-APOC2;C1QB
APOC2;ANPEP
TNFSF14;BCL11B
PNPLA3;EZH2
P3H2;P3H2-AS1
ULBP1;FOXM1
LOC105370705;CKAP2
LMNB2;MIR924HG
SDS;C1QB
SLA;SLC9A7
CENPA;RANBP1
SIGLEC10;ANPEP
CBR3;SLC20A1
SHCBP1;SAP30
SRGAP2D;CKAP2
TNXA;IL33
PCOLCE-AS1;ANPEP
SCAT2;CDK1
CFAP20DC;FANCD2
TROAP;CDK1
CDT1;TUBA1C
KIF11;RANBP1
GPR84;DOCK2
WDR76;FANCD2
PBK;SAP30
UBE2T;RRM1
KIF11;IL33
NCAPH;PFKFB4
CIMIP2A;IL33
KIF4A;MIR924HG
FOXL1;SLC37A2
IL1RN;C1QB
BRME1;CNIH2
MSRB3-AS1;SPTB
CXCL16;FOSL1
CCL18;LILRA5
TMEM156;ANPEP
MTTP;PTCHD4
MIR147B;OTOAP1
AFAP1-AS1;ABCD2
CCRL2;SLC1A3
CD300LF;LILRA5
PDE8B;WNT10B
MREG;LOC102723654
NEURL3;IFI44
REV3L;MIR675
OSBPL3;OTOAP1
LOC151760;IL36G
POC1A;ADORA2B
ZIC2;CKAP2
ORC6;IL36G
RDM1;CLSPN
TREML1;SLC1A3
LOC105377123;FOSL1
STAC3;FFAR4
CTSZ;EXOC3L4
TREM1;PFKFB4
GPR84;EXOC3L4
RERG;RRM1
LOC102724682;BCL2L11
BIRC5;CCSAP
CENPL;CKAP2
PTPRC;RGS1
SAMD9;APBB1IP
CCNE1;FANCD2
SPC24;CDK1
ZNF503;RANBP1
EZR;RGS16
HMOX1;C1QB
CTSD;DOCK2
WNT3;EMCN
BST2;IFI44
TACC3;TUBA1C
BLM;FOXM1
FHAD1-AS1;TBX15
CDKN2D;FANCD2
SBK1;FANCD2
BCAR3;MIR100HG
SAP30;EZH2
PRR11;ANXA2R-OT1
YBX2;LGI3
HROB;LOC105372115
LAIR2;C1QB
PLEKHN1;SLC37A2
CTSD;LILRA5
NFE2L3;C1QB
GPR176;CCSAP
LINC01426;PFKFB4
SLC26A9-AS1;CNIH2
ATP6V0E2;KCNMB2
SYNGR3;SLC9A7
LINC00539;APBB1IP
MIR3658;RIMBP3B
ZNF687-AS1;PRECSIT
SOCS2;IL36G
LINC01615;APBB1IP
CCRL2;BCL11B
PASK;SOX9-AS1
NSD2;KCNMB2
NMU;TPD52
CORO1A;TNFRSF9
PSRC1;KCNMB2
LINC00601;EDIL3-DT
PLA2G7;BCL11B
DGAT2;PBX4
TNFSF9;ANPEP
LOC105377123;SLC37A2
CD300A;ANPEP
GXYLT2;INHBE
MZT1;CKAP2
PCLAF;CCSAP
RRM1;CFAP69
MCM10;RANBP1
CD300A;RGS1
KNSTRN;CLSPN
NKD1;ITGA9
VCAM1;APBB1IP
TMEM106C;CKAP2
HELLS;RRM1
CXCL16;RGS16
LRR1;RANBP1
KIF23;SAP30
SMOC2;EMCN
SH3BGRL3;DOCK2
TENT5C;COL11A2
XRCC2;LOC105372115
LOC105376266;PCDH9
LILRB4;LILRA5
HAVCR2;LILRA5
AIG1;FOSL1
CD180;FOSL1
RUNX2;ANPEP
LILRA6;FFAR4
C5orf46;EDIL3-DT
YBX2;OTOAP1
WNT2B;PLA2G2D
KLHL6;LILRA5
CALHM6;LILRA5
LOC101928517;RGS1
PASK;IL36G
CYTIP;TNFRSF9
LILRA5;EXOC3L4
GK;TNFRSF9
STAT1;TNFRSF9
ZDHHC13;MIR31HG
DSCAML1;SAP30
TBC1D10C;SLC37A2
ITGB2;OTOAP1
UCP2;RIMBP3B
ITPRIPL1;THRIL
ETV7;RGS1
CENPM;CKAP2
GAPDH-DT;CDK1
TMEM201;RRM1
SDS;RGS1
COL10A1;SLC1A3
PATL2;DOCK2
CASZ1;ANPEP
FANCB;FOXM1
HELZ2;TNFRSF18
HAS2-AS1;GINS3
LIMD2;SLC9A7
TEX14;IL33
MAD2L2;EZH2
TACC3;C21orf58
CTSD;APBB1IP
TIMELESS;EZH2
CIP2A;EZH2
SMC2;SAP30
DTL;CKAP2
CENPK;FANCD2
DDIAS;RRM1
KIF15;CLSPN
HAUS8;FOXM1
UBE2T;C21orf58
CBX5;CLSPN
CCL5;SLC1A3
HOXB7;ANXA2R-OT1
BRCA2;C21orf58
HGF;TRAF1
HOXA10;RRM1
MYO1G;RGS1
DHRS12;FANCD2
KIF2C;PFKFB4
PDK1;RANBP1
DCLRE1B;SAP30
PTTG1;IL33
ARL6IP1;CDK1
SGO1-AS1;SALL4
LILRA5;C1QB
CHEK1;CCSAP
CSAG3;AIM2
SNORA10;LOC105372115
LOC107985034;LOC102723654
LINC01426;ANPEP
RANBP1;MIR675
COLGALT1;OTOAP1
GMNN;MIR675
ARSJ;ADORA2B
GINS1;IL36G
LOC101929657;LOC100129455
IL2RG;TNFRSF9
ADAM8;EXOC3L4
UBASH3A;TNFRSF18
SIGLEC8;SLC1A3
IFI30;FFAR4
TREML1;WNT10B
RIPPLY3;SKA2
KCNK13;SLC9A7
MREG;DRD2
STXBP2;DOCK2
E2F8;CLSPN
LOC112268460;EZH2
UCK2;RANBP1
SRGAP2D;CLSPN
UBE2C;GINS3
DNAH11;C21orf58
HPCAL1;CNIH2
CIAO2A;PFKFB4
CCNB2;RANBP1
PABPC1L;MIR3198-2
SKA1;IL36G
SPC24;LOC105372115
TBX18;LOC105372115
CD84;LILRA5
SNORA10;EMCN
CYP2J2;DTNB
ERCC6L;ADAMTSL5
WDHD1;ADORA2B
ANO1;MIR31HG
LOC105374353;DRD2
IRF1;TNFRSF9
AUTS2;LOC105375894
LOC100419170;FFAR4
ADM;OTOAP1
INMT-MINDY4;NUSAP1
FLRT2-AS1;TUBA1C
PELATON;SLC37A2
CRNDE;RRM1
CDCA8;RRM1
SLC25A40;CLSPN
IFI27;TNFRSF18
KIF23;CCSAP
EPM2A;PFKFB4
LINC02328;IFI44
CCR1;IFI44
TNFAIP6;IFI44
HMMR-AS1;GPR19
TUBA1B;CLSPN
RAD54L;GINS3
RFX8;SLC1A3
DNMT3B;CDK1
FANCE;EZH2
LINC00537;TBX6
LOC100294145;RRM1
CD84;RGS1
XRCC2;IL36G
IGSF6;LILRA5
SIGLEC9;ANPEP
ARL4C;FOSL1
PTAFR;FOSL1
SDC1;FOSL1
SLAMF8;FFAR4
CORO1A;BCL11B
CA2;CCSAP
ADM2;PTCHD4
LOC105369458;ADGRL2
PRSS21;NLRP2
ZWINT;IL36G
MCTP2;RIMBP3B
PBX4;MYB
BRIP1;KCNMB2
FAM78A;TNFRSF18
CXCL16;ANPEP
RAB11FIP2;FOXM1
SESN1;PTCHD4
MTBP;CDK1
FAM72C;C21orf58
LINC01605;LGMN
FHAD1;SLC12A8
CDCA2;SAP30
C9orf40;CLSPN
ATAD2;CKAP2
IGF2;TUBA1C
CDK1;C21orf58
TEDC2;CLSPN
NCF2;RGS1
DIPK2B;CDK1
SLA;IFI44
MYBL2;CLSPN
TEDC1;TUBA1C
MYBL2;RRM1
INS-IGF2;TUBA1C
LOC100506253;LOC105372115
RAD18;MIR924HG
ATAD5;LOC105372115
CD6;SLC1A3
MSR1;FOSL1
CDHR2;SALL4
CDHR2;GINS3
NKAPL;ARHGEF3
GMIP;OTOA
ACY3;APBB1IP
PKD2L1;SLC9A7
APOC4-APOC2;ANPEP
IL22RA1;TBX6
RFX8;FFAR4
IL21R;SLC9A7
MAFB;BCL11B
SLC11A1;RIMBP3B
ADTRP;SLC1A3
TROAP;ADAMTSL5
DLX5;SALL4
CLGN;C21orf58
ISM2;GPR183
RAC3;SMIM45
LOC107984551;C1QB
CMTM1;EPHB2
DENND5B;RIMBP3B
DLX1;PFKFB4
IRS4;ITGA9
LINC01943;TNFRSF18
RAB7B;CNIH2
CHEK1;RRM1
ZSWIM4;CLDN14-AS1
GALNT6;RGS1
SLC37A2;ANPEP
CDC6;CKAP2
EPSTI1;SLC1A3
HAPLN1;PDK1
SSC4D;MTNR1B
MYO1G;SLC1A3
CDCA5;RANBP1
PHF19;CNIH2
BUB1;CNIH2
KIF14;SAP30
CD40;SLC1A3
TRAC;SLC1A3
SASH3;RGS1
LOC107986126;CDK1
ANO1;RANBP1
CDCA5;IL33
ZDHHC13;CKAP2
TNFSF13B;IFI44
DRAXIN;MIR100HG
TUBA1B;RRM1
SRGAP2B;CDK1
EVI2B;LILRA5
TNFAIP6;TNFRSF18
ZNF850;PTCHD4
TNFAIP6;MIR675
RIMBP3C;RGS16
CCRL2;RGS1
SRL;RRM1
MMP9;LOC102723654
EDA2R;PTCHD4
DDX12P;ADAMTSL5
VEPH1;FFAR4
OASL;TNFRSF9
IL21R;FFAR4
LOC401021;H2AC11
TOP2A;KCNMB2
CD68;OTOAP1
CTSD;ANPEP
CALHM6;SLC1A3
KCNAB2;DOCK2
CENPA;CKAP2
C1GALT1;ANPEP
WFS1;CCSAP
LOC105369147;BMAL2
RIBC2;SAP30
STK17B;ANPEP
GARNL3;SAP30
COLGALT1;ITGA9
FAM72D;RRM1
EZR;GINS3
HROB;EZH2
MAFB;DOCK2
TAGLN2;TUBA1C
TICRR;PFKFB4
PBK;TMEM107
UAP1;SLFN11
TRAIP;SALL4
CFAP20DC;CDK1
MSR1;LILRA5
MYO1G;FOSL1
UCP2;FOSL1
LOC100419170;DOCK2
HS3ST3A1;INHBE
EPO;RIMBP3B
ASB5;RIMBP3B
ANTXR2;LOC107985492
LINC01050;TNFRSF9
KCNS1;INAVA
SOCAR;FOSL1
SYTL1;TNFSF14
ASIC2;FOXD2-AS1
CLGN;CDK1
HOXB6;TBX4
LOC105378305;ANPEP
OLR1;SLC37A2
CTSS;TNFRSF9
LINC01871;C1QB
COLGALT1;LINC00601
C1orf74;CCDC194
LINC01943;EXOC3L4
MCOLN2;BCL11B
BMAL2;SLC1A3
SCN8A;EDIL3-DT
MCTP2;CCSAP
ETV7;SLC37A2
APLP1;UNC5C
COL10A1;SLC37A2
CD3D;SLC37A2
GAPDH-DT;CKAP2
UBE2QL1;PFKFB4
ACAN;IL33
RPA3;CCSAP
SLF1;RRM1
KIF18B;KCNMB2
SLAMF7;SLC1A3
KCNMA1;RANBP1
TUBB4B;RRM1
LCORL;RRM1
ADAMTS4;GPR183
ZC3H12A;NECTIN3
ATAD5;EMCN
NCAPG2;SAP30
TNXB;ITGA9
IGF2;ANXA2R-OT1
INS-IGF2;ANXA2R-OT1
NEK2;SAP30
LOC105372793;MIR675
MIR4435-2HG;LILRA5
SSC4D;CHRNA7
LOC100419170;RGS1
ULBP2;MIR675
ZNF683;RGS1
CPLX3;CCSAP
MMP12;RIMBP3B
APOBR;LILRA5
ARHGAP30;LILRA5
ZKSCAN8P1;LILRA5
ACAN;OTOAP1
C5orf46;OTOAP1
ZBP1;BCL11B
PSTPIP1;EXOC3L4
LINC02328;RGS1
IL1B;APBB1IP
CTHRC1;ANPEP
GARNL3;ANXA2R-OT1
CD180;ANPEP
CDC6;SAP30
TIPIN;PFKFB4
NAV1;SLC37A2
HK2;RANBP1
GAS2L3;RANBP1
DHRS13;FAM111B
LOC107984851;HS3ST2
RTL3;FOSL1
SLC37A2;LILRA5
LOC112268423;PPIF
CD86;LILRA5
CHRDL1;FOSL1
DHFR;IL36G
PELATON;ADORA2B
CA2;MIR675
LOC100240735;SLC9A7
FOXCUT;RSAD2
P2RY10;SLC1A3
LINC01943;FFAR4
HMGB3;MIR675
C15orf48;RIMBP3B
HROB;ADAMTSL5
CRADD-AS1;EZH2
EVI2A;TNFRSF9
DHCR24;LOC105375027
CCDC194;TBX4
GINS1;LOC105372115
OTOAP1;SLC37A2
LOC105375715;AARD
JAZF1-AS1;CXCL12
FTX;MIR100HG
FAM72C;EZH2
IRX5;RRM1
GLIS3;TRNR
CORO1A;ANPEP
PLA2G7;SLC1A3
RANBP1;CCSAP
CDC25A;GINS3
CD68;RGS1
SMC2;FANCD2
ARHGAP11A;RRM1
NT5DC2;GINS3
ANKEF1;IL36G
FOXL1;PFKFB4
UBE2QL1;ANPEP
FAAP24;TOP2A
CC2D2B;PFKFB4
RIPK4;LOC105373150
LHPP;MIR924HG
GPR176;FOSL1
NUSAP1;KCNMB2
TENM2;LOC105373150
HK3;LILRA5
CYP2S1;SLC37A2
TNFSF14;TNFRSF18
HOOK1;DTNB
ESPL1;ADAMTSL5
AIM2;IFI44
COLGALT1;ADORA2B
DLX1;LOC107985492
KLHL6;TNFRSF9
IL1R2;LILRA5
CXCR6;TNFRSF9
RCCD1;LINC02680
SIGLEC8;LILRA5
CDCA8;KCNMB2
LOC100419170;TNFRSF9
SASH3;FFAR4
ZNF267;BCL11B
TFDP1;RNU2-1
TAF7L;TEKT2
SPN;SLC1A3
LHX2;FOXM1
ASPM;FOXM1
OSM;ANPEP
CCSAP;GINS3
TFDP1;DIRAS3
NDRG2;RRM1
KIF2C;SALL4
CCNB2;MIR924HG
CENPM;CCSAP
SLC7A5;MIOX
SCN8A;LINC00601
SH2D1A;TNFRSF9
SCARNA5;CDK1
ADAMDEC1;LILRA5
COL11A1;LOC107985492
ZBP1;LILRA5
CD86;BCL11B
ZNF695;PFKFB4
TACR2;PFKFB4
LOC101927344;FOSL1
MATK;EXOC3L4
SLF1;LOC105373150
TREML1;SLC37A2
TONSL;SOX9-AS1
IQGAP3;KCNMB2
DLX4;SYCP2
GRM2;XKR5
KCNAB2;SLC37A2
SLC25A40;FANCD2
CENPA;SAP30
CEP85;CDK1
IL37;EZH2
DOCK10;DRD2
LOC100294145;SAP30
RPA3;IL33
RAD51;RANBP1
NUDT8;GINS3
PRIM1;IFI44
TICRR;IL33
SGO1;GINS3
ATAD5;CNIH2
LOC105376369;GPR183
UNC93B1;LILRA5
PSAT1;MIOX
OSM;WNT10B
C21orf58;LOC105372115
CDC25C;IL36G
IL1RN;MIR675
PAFAH1B3;LOC105372115
IL18;BCL11B
HSPA6;WNT10B
TFEC;LILRA5
IL21R-AS1;SLC9A7
CD180;FFAR4
PPIF;ADORA2B
TACR2;GINS3
CXCR3;SLC37A2
STK17B;DRD2
SLC12A8;DRD2
TRPA1;LOC102723654
WDR88;GLYATL1
CXCR3;TNFRSF9
GFI1;TNFRSF9
TTYH1;LGI3
NSD2;LOC105372115
PDK1;RIMBP3B
KLHL6;BCL11B
FGF5;OTOA
LRRC15;SLC37A2
ZNF185;GPR183
RMI1;CKAP2
DPF1;C1QL4
TNXA;SALL4
SPINT1;RGS16
FMO3;TREML1
RAC2;SLC1A3
SPDL1;CDK1
OSM;SLC1A3
JAK3;RGS16
CEP126;IFI44
DOK2;IFI44
EZR;TPD52
CIAO2A;RANBP1
ADAMTS9-AS1;SLC37A2
THEMIS;TNFRSF18
LHX2;KCNMB2
INCENP;MIR924HG
LIPG;FOXM1
SIT1;SLC1A3
PPM1E;IL36G
UBASH3A;LILRA5
LIPM;RGS1
H2BC20P;AURKB
IL36G;CDK1
TRAT1;C1QB
SIGLEC7;FFAR4
LINC01857;OTOAP1
TRNR;DCST1
TBC1D10C;TNFRSF18
ANKRD9;ADORA2B
FOXD3-AS1;CCSAP
LGR5;BBOX1
IL21R;EXOC3L4
ICAM1;TNFRSF9
PELATON;ANPEP
F2RL2;IL36G
LOC102724765;LILRA5
NFAM1;OTOAP1
TUBA4A;RDM1
CENPM;PFKFB4
GBP1P1;TNFRSF18
SLF1;PFKFB4
STXBP2;APBB1IP
ETV7;IFI44
ASPM;RRM1
ACAN;ANXA2R-OT1
PATL2;MT2A
RAB7B;ASRGL1
PDE2A;CDK1
CHAF1A;CLSPN
AQP1;CDK1
GPR84;FOSL1
PTPRJ;WNT10B
KNTC1;MIOX
PKD2L1;DOCK2
ESPL1;KCNMB2
FOXL1;RIMBP3B
H2BC9;ADAMTSL5
CARD17P;DOCK2
HMMR-AS1;EMCN
MARCO;EDNRA
HOXD4;RAB42
MREG;MIR675
MIR210HG;RIMBP3B
RNF157;TBX4
CYTOR;ADORA2B
RXFP1;EDIL3-DT
TNFRSF9;APBB1IP
PMFBP1;WNT10B
HS3ST3B1;MIR31HG
BCAN-AS1;LINC00601
BRCA2;RNU2-1
CSTA;IFI44
PCOLCE-AS1;DOCK2
TFR2;EDIL3-DT
CD58;TUBA1C
SMIM45;BBOX1
NCAPG;KCNMB2
CENPF;KCNMB2
SRL;EZH2
TLCD3B;TEX30
OSBPL3;FOSL1
SYTL3;MIR675
STK17B;MIR675
ZNF695;MIR675
FLRT2-AS1;LINC00601
BIRC3;TNFRSF9
TREM1;ANPEP
CMTM5;LOC105372326
NECTIN4;FOSL1
SLC6A7;RGS1
GAGE12H;GAGE2A
UNC93B1;EXOC3L4
SIGLEC7;ANPEP
LOC105374947;RGS16
DBI;TUBA1C
ZFHX4;RGS16
DNA2;IL36G
LINC01857;RGS16
TMEM52B;DOCK2
SOX11;RRM1
MIR147B;SLC9A7
LOC100419170;APBB1IP
CLDN14;LILRA5
PHF19;KCNMB2
RFLNB;MTNR1B
IFI30;BCL11B
LEFTY2;LOC102723654
CBR4;MIR675
NKD1;ADORA2B
CXCR2P1;TNFRSF9
CARD17P;ANPEP
EML2-AS1;RGS1
LOC105375172;ILDR1
ADAMDEC1;TNFRSF9
SLC31A2;EXOC3L4
NDRG2;LINC00601
LINC02541;LILRA5
HELLS;IL36G
LOC105370705;SAP30
AURKA;RRM1
ETV7;SLC1A3
PKIB;PFKFB4
ITGA10;OSBPL1A
RUNX2;PFKFB4
STMN1;CKAP2
BUB1B-PAK6;FANCD2
CTHRC1;ITGA9
CELSR3;KCNMB2
