"__glayCluster","name","selected","shared name"
"2","RIPK4","false","RIPK4"
"10","DUSP5P1","false","DUSP5P1"
"3","IGLV3-1","false","IGLV3-1"
"3","IGHG3","false","IGHG3"
"3","IGKJ5","false","IGKJ5"
"2","COL11A1","false","COL11A1"
"9","ASIC5","false","ASIC5"
"1","CYP2J2","false","CYP2J2"
"5","NMU","false","NMU"
"5","IRF6","false","IRF6"
"2","CPLX3","false","CPLX3"
"2","GATA3","false","GATA3"
"4","GATA5","false","GATA5"
"4","KLK5","false","KLK5"
"5","KCNB2","false","KCNB2"
"8","ZNF560","false","ZNF560"
"2","SLC27A2","false","SLC27A2"
"7","CDKN2A","false","CDKN2A"
"3","ZIC4","false","ZIC4"
"2","PRRG4","false","PRRG4"
"6","HOXC13","false","HOXC13"
"4","CMTM5","false","CMTM5"
"1","DCC","false","DCC"
"5","BARX2","false","BARX2"
"4","GPR22","false","GPR22"
"3","RIPPLY3","false","RIPPLY3"
"2","IRS4","false","IRS4"
"1","LOC107985513","false","LOC107985513"
