GEN1,GEN2
FOXM1,NUF2
FOXM1,GMNN
FOXM1,MCM4
FOXM1,CENPN
FOXM1,DEPDC1
FOXM1,GAPDH-DT
FOXM1,UBE2T
FOXM1,E2F1
FOXM1,FEN1
FOXM1,RACGAP1
FOXM1,CDCA8
FOXM1,CHAF1B
FOXM1,ORC1
FOXM1,CIMIP2A
FOXM1,ESCO2
FOXM1,POC1A
FOXM1,FAM72B
FOXM1,ANTXR2
FOXM1,ORC6
FOXM1,KNL1
FOXM1,MTFR2
FOXM1,DDX12P
FOXM1,TEDC2
FOXM1,ESPL1
FOXM1,RECQL4
FOXM1,CDCA2
FOXM1,H2AX
FOXM1,CLSPN
FOXM1,DLGAP5
FOXM1,SOCS2
FOXM1,CENPN-AS1
FOXM1,FBXO5
FOXM1,INCENP
FOXM1,KIF20B
FOXM1,TEAD4
CIT,IL36G
CIT,GINS3
CIT,CLSPN
LOC101928517,OTOAP1
LOC101928517,TNFRSF18
LOC101928517,DOCK2
LOC101928517,SLC37A2
LOC101928517,C1QB
LOC101928517,RGS1
CLSPN,TUBA1B
CLSPN,CDCA8
CLSPN,BRIP1
CLSPN,KIF18A
CLSPN,MCM6
CLSPN,ESCO2
CLSPN,LOC100294145
CLSPN,DNMT3B
CLSPN,GTSE1
CLSPN,POC1A
CLSPN,CENPM
CLSPN,CDKN2C
CLSPN,FAM72B
CLSPN,LCORL
CLSPN,KNL1
CLSPN,SKA1
CLSPN,ESPL1
CLSPN,RMI2
CLSPN,TACC3
CLSPN,CENPL
CLSPN,KIF4A
CLSPN,RECQL4
CLSPN,CCNE1
CLSPN,CCND2
CLSPN,DLGAP5
CLSPN,RAD54L
CLSPN,RMI1
CLSPN,APOBEC3B
CLSPN,FBXO5
CLSPN,CENPU
CLSPN,INCENP
CLSPN,CENPI
CLSPN,IL37
CLSPN,ECT2
CLSPN,DIAPH3
CLSPN,PLK1
CLSPN,CDCA5
CLSPN,PEG3
CLSPN,DCST1-AS1
CLSPN,SMC4
CLSPN,SRGAP2D
CLSPN,TTK
CLSPN,ZWINT
CLSPN,LOC105370705
CLSPN,NEK2
CLSPN,ZNF503
CLSPN,CHAF1A
CLSPN,HASPIN
CLSPN,DNAH11
CLSPN,FLNB-AS1
CLSPN,CBX5
CLSPN,GPRIN1
CLSPN,TPX2
CLSPN,KIF20A
CLSPN,LOC151760
CLSPN,SKA3
CLSPN,KIF23
CLSPN,ZNF367
CLSPN,SGO2
CLSPN,TCF19
CLSPN,UBE2C
CLSPN,ARHGAP11B
CLSPN,ANLN
CLSPN,AURKB
CLSPN,KIF15
CLSPN,SRGAP2B
CLSPN,XYLB
CLSPN,C5orf34
CLSPN,TMEM201
CLSPN,POLA1
CLSPN,HJURP
CLSPN,SMC2
CLSPN,WDHD1
CLSPN,POLQ
CLSPN,CENPE
CLSPN,NCAPD2
CLSPN,IRX5
CLSPN,CCNF
CLSPN,CDC45
CLSPN,UCK2
CLSPN,SGO1
CLSPN,RAD51
CLSPN,IQGAP3
CLSPN,DCLRE1B
CLSPN,HOPX
CLSPN,LIG1
CLSPN,CIP2A
CLSPN,SGO1-AS1
CLSPN,CDKN3
CLSPN,CDC25C
CLSPN,EXO1
CLSPN,APOBEC3B-AS1
CLSPN,LOC105371050
CLSPN,MELK
CLSPN,XRCC2
CLSPN,BUB1
CLSPN,C9orf40
CLSPN,USP1
CLSPN,MYBL2
CLSPN,HMMR
CLSPN,TUBB4B
CLSPN,PTTG1
CLSPN,HMGB2
CLSPN,KIF11
CLSPN,MCM8
CLSPN,RAD51AP1
CLSPN,CCNA2
CLSPN,STIL
CLSPN,PTEN
CLSPN,E2F8
CLSPN,PBK
CLSPN,E2F2
CLSPN,PCLAF
CLSPN,ASF1B
CLSPN,CDK2
CLSPN,OIP5
CLSPN,DTL
CLSPN,KIFC1
CLSPN,TOP2A
CLSPN,MASTL
CLSPN,LRRC70
CLSPN,CEP55
CLSPN,KNSTRN
CLSPN,CENPH
CLSPN,NUF2
CLSPN,LHX2
CLSPN,CCDC18
CLSPN,ACYP1
CLSPN,ATAD5
CLSPN,BIRC5
CLSPN,HDGF
CLSPN,E2F1
CLSPN,GINS4
CLSPN,TRAIP
CLSPN,ZGRF1
CLSPN,RACGAP1
CLSPN,ARHGAP11A
CLSPN,BUB1B-PAK6
CLSPN,LMNB2
CLSPN,WDR76
CLSPN,NEIL3
CLSPN,CHAF1B
CLSPN,ORC1
CLSPN,PKMYT1
CLSPN,HELLS
CLSPN,TEDC2
CLSPN,BUB1B
CLSPN,FLRT2-AS1
CLSPN,CDCA2
CLSPN,SHCBP1
CLSPN,SLC25A40
CLSPN,GRM4
CLSPN,SOCS2
CLSPN,CKAP2L
CLSPN,CDCA4
CLSPN,SPSB4
CLSPN,KIF20B
CLSPN,KIF2C
CLSPN,ASPM
CLSPN,CDC6
CLSPN,LOC112268460
CLSPN,SPC25
CLSPN,FAM72A
CLSPN,FAM72C
CLSPN,FANCI
CLSPN,LMNB1
CLSPN,ANP32E
CLSPN,TMEM106C
CLSPN,TYMS
CLSPN,TBX18
CLSPN,DSN1
CLSPN,TICRR
CLSPN,GINS2
CLSPN,CCNB1
CLSPN,PSRC1
CLSPN,MCM2
CLSPN,FAM72D
CLSPN,ANKRD9
CLSPN,CDT1
CLSPN,CKS2
CLSPN,FAM111B
CLSPN,CCDC150
CLSPN,GINS1
CLSPN,TMPO-AS1
CLSPN,NCAPH
CLSPN,WDR62
CLSPN,AURKA
CLSPN,ERCC6L
CLSPN,SUV39H1
CLSPN,KIF18B
CLSPN,HAUS8
CLSPN,C10orf143
CLSPN,KIF14
CLSPN,LOC107986126
CLSPN,NCAPG
CLSPN,TRIM59
CLSPN,DEPDC1B
CLSPN,RDM1
CLSPN,PRR11
CLSPN,NCAPG2
CLSPN,LOC100288637
CLSPN,MKI67
CLSPN,E2F7
CLSPN,DHFR
CLSPN,SPDL1
CLSPN,SPAG5
CLSPN,SAPCD2
CLSPN,DSCAML1
CLSPN,NSD2
CLSPN,CENPF
CLSPN,BRCA1
CLSPN,MCM4
CLSPN,CDCA7L
CLSPN,HROB
CLSPN,TRIP13
CLSPN,PRC1-AS1
CLSPN,NUSAP1
CLSPN,DEPDC1
CLSPN,UBE2T
CLSPN,FEN1
CLSPN,PRC1
TUBA1B,TUBA1C
TUBA1B,ADORA2B
RUNX2-AS1,UAP1L1
RUNX2-AS1,AARD
IFI44,TNFSF13B
IFI44,CSTA
IFI44,DOK2
IFI44,TNFAIP6
IFI44,CARD17P
IFI44,CD300A
IFI44,FAM247A
IFI44,SLA
IFI44,CCR1
IFI44,NEURL3
IFI44,PARP14
IFI44,IL7R
IFI44,AIM2
IFI44,ADCY5
IFI44,PRIM1
IFI44,C1QB
IFI44,LINC00673
IFI44,CEP126
IFI44,PSMB9
IFI44,CRYBG1
IFI44,BST2
IFI44,LOC102723996
IFI44,S100A3
IFI44,LINC02328
IFI44,ETV7
TNFSF13B,BCL11B
TNFSF13B,TNFRSF18
TNFSF13B,SLC37A2
TNFSF13B,C1QB
TNFSF13B,DOCK2
TNFSF13B,TSHR
STIL,LOC105372115
STIL,FANCD2
CD48,TNFRSF18
CD48,SLC37A2
CD48,C1QB
CD48,DOCK2
CD48,BCL11B
CDCA8,IL36G
OTOAP1,IFI30
OTOAP1,STK17B
OTOAP1,COL11A2
OTOAP1,OSBPL3
OTOAP1,ITGB2
OTOAP1,DNAJC5B
OTOAP1,ADM
OTOAP1,GPR84
OTOAP1,NPL
OTOAP1,COLGALT1
OTOAP1,SLC20A1
OTOAP1,LINC01943
OTOAP1,SLC31A2
OTOAP1,FGF5
OTOAP1,UBE2QL1
OTOAP1,ITGAX
OTOAP1,MSR1
OTOAP1,LOC105376369
OTOAP1,SDS
OTOAP1,UTS2
OTOAP1,LINC02968
OTOAP1,HAVCR2
OTOAP1,PKD2L1
OTOAP1,RFX8
OTOAP1,CLDN14
OTOAP1,CBLN4
OTOAP1,SOCAR
OTOAP1,C4orf19
OTOAP1,CD84
OTOAP1,MIR4435-2HG
OTOAP1,SUGCT
OTOAP1,ADORA2B
OTOAP1,FMNL1
OTOAP1,MIR147B
OTOAP1,ATP10A
OTOAP1,LINC00944
OTOAP1,CCRL2
OTOAP1,TREM2
OTOAP1,KCNN4
OTOAP1,CTSZ
OTOAP1,PELATON
OTOAP1,EPHB1
OTOAP1,C5orf46
OTOAP1,RUNX3
OTOAP1,IL21R
OTOAP1,CCDC171
OTOAP1,SLC37A2
OTOAP1,CD68
OTOAP1,LMOD3
OTOAP1,OSCAR
OTOAP1,CLDN14-AS1
OTOAP1,ZSCAN31
OTOAP1,NFAM1
OTOAP1,LAMB3
OTOAP1,ISM2
OTOAP1,YBX2
OTOAP1,ACAN
OTOAP1,CYTOR
OTOAP1,C15orf48
OTOAP1,LINC01857
IFI30,DOCK2
IFI30,BCL11B
IFI30,RGS1
IFI30,SLC9A7
IFI30,TNFRSF18
IFI30,SLC37A2
IFI30,C1QB
CSAG1,CSAG2
CSAG1,LINC01914
CSAG2,LOC105375521
CSAG2,OAS3
GINS4,CNIH2
TNFRSF18,CD4
TNFRSF18,EVI2B
TNFRSF18,IRF1
TNFRSF18,IL18
TNFRSF18,PSTPIP1
TNFRSF18,EVI2A
TNFRSF18,TRAT1
TNFRSF18,KLHDC7B
TNFRSF18,SIRPG
TNFRSF18,SLC37A2
TNFRSF18,CASP1
TNFRSF18,SAMSN1
TNFRSF18,CD68
TNFRSF18,LIPM
TNFRSF18,STAT1
TNFRSF18,CCR5
TNFRSF18,CXCL9
TNFRSF18,C1QB
TNFRSF18,TBC1D10C
TNFRSF18,CTSW
TNFRSF18,CGAS
TNFRSF18,LILRB4
TNFRSF18,LCK
TNFRSF18,OASL
TNFRSF18,CARD17P
TNFRSF18,LINC02195
TNFRSF18,IL2RG
TNFRSF18,PSMB9
TNFRSF18,CXCR6
TNFRSF18,APOL6
TNFRSF18,NEURL3
TNFRSF18,BST2
TNFRSF18,IL7R
TNFRSF18,CD5
TNFRSF18,LY75
TNFRSF18,CD2
TNFRSF18,LAIR2
TNFRSF18,TRAF3IP3
TNFRSF18,PTPN22
TNFRSF18,ARHGAP30
TNFRSF18,PCK2
TNFRSF18,CXCL10
TNFRSF18,GBP1P1
TNFRSF18,CALHM6
TNFRSF18,CD52
TNFRSF18,CYTIP
TNFRSF18,DENND2D
TNFRSF18,IL12RB1
TNFRSF18,SP140
TNFRSF18,IL2RB
TNFRSF18,APOC2
TNFRSF18,LINC01871
TNFRSF18,CXCR3
TNFRSF18,FAM78A
TNFRSF18,UBD
TNFRSF18,TYMP
TNFRSF18,CCRL2
TNFRSF18,CD80
TNFRSF18,APOC1
TNFRSF18,KYNU
TNFRSF18,TFEC
TNFRSF18,PTPRC
TNFRSF18,CD6
TNFRSF18,APOC4-APOC2
TNFRSF18,FPR3
TNFRSF18,PLEK
TNFRSF18,CCL18
TNFRSF18,LINC01943
TNFRSF18,BIRC3
TNFRSF18,CTSZ
TNFRSF18,CCR1
TNFRSF18,LYZ
TNFRSF18,UBASH3A
TNFRSF18,ZBP1
TNFRSF18,SLAMF8
TNFRSF18,C1QC
TNFRSF18,AIM2
TNFRSF18,DAPP1
TNFRSF18,CD3D
TNFRSF18,SASH3
TNFRSF18,NCF2
TNFRSF18,CD300A
TNFRSF18,P2RY10
TNFRSF18,TNFAIP6
TNFRSF18,GPR171
TNFRSF18,ICOS
TNFRSF18,TMEM156
TNFRSF18,PDCD1
TNFRSF18,ITGAL
TNFRSF18,CRTAM
TNFRSF18,SAMD9
TNFRSF18,CTSS
TNFRSF18,ETV7
TNFRSF18,CD96
TNFRSF18,HAVCR2
TNFRSF18,SLA
TNFRSF18,APOL1
TNFRSF18,APOBEC3H
TNFRSF18,HECW2-AS1
TNFRSF18,EPSTI1
TNFRSF18,ANKRD22
TNFRSF18,DOCK2
TNFRSF18,BATF2
TNFRSF18,GBP5
TNFRSF18,GPR174
TNFRSF18,NFAM1
TNFRSF18,PATL2
TNFRSF18,HELZ2
TNFRSF18,CCL5
TNFRSF18,BATF
TNFRSF18,MYO1G
TNFRSF18,CORO1A
TNFRSF18,CD40
TNFRSF18,CD84
TNFRSF18,KLHDC7B-DT
TNFRSF18,IFI27
TNFRSF18,CD38
TNFRSF18,OAS2
TNFRSF18,IL4I1
TNFRSF18,SERPINA1
TNFRSF18,ADAMDEC1
TNFRSF18,TAP1
TNFRSF18,ITGB2
TNFRSF18,THEMIS
TNFRSF18,MICB
TNFRSF18,TNFSF14
TNFRSF18,SPN
TNFRSF18,NYAP2
TNFRSF18,CSTA
TNFRSF18,CXCR2P1
TNFRSF18,CD180
TNFRSF18,KLHL6
TNFRSF18,PDCD1LG2
TNFRSF18,PILRA
TNFRSF18,CD86
TNFRSF18,SIGLEC10
TNFRSF18,LILRA6
TNFRSF18,PARP14
TNFRSF18,PYHIN1
TNFRSF18,PLA2G7
TNFRSF18,SLAMF7
TNFRSF18,ZBED2
CD4,SLC37A2
CD4,C1QB
CD4,BCL11B
CD4,RGS1
PTPRB,GNB1-DT
PTPRB,TAF7L
PTPRB,HAPLN3
PTPRB,CYYR1
DOCK2,MYO1G
DOCK2,CXCR6
DOCK2,ETV7
DOCK2,CD96
DOCK2,HAVCR2
DOCK2,LINC01615
DOCK2,ITK
DOCK2,SLA
DOCK2,APOL1
DOCK2,SIT1
DOCK2,APOBEC3H
DOCK2,HECW2-AS1
DOCK2,PKD2L1
DOCK2,ANKRD22
DOCK2,BATF2
DOCK2,APOBR
DOCK2,SIGLEC12
DOCK2,CLDN14
DOCK2,GBP5
DOCK2,LSP1
DOCK2,GPR174
DOCK2,FCGR3B
DOCK2,NFAM1
DOCK2,CTSD
DOCK2,SH3BGRL3
DOCK2,OLR1
DOCK2,SOCAR
DOCK2,CD8A
DOCK2,CD8B
DOCK2,CCL5
DOCK2,SIGLEC7
DOCK2,CORO1A
DOCK2,CD40
DOCK2,CD84
DOCK2,KLHDC7B-DT
DOCK2,LINC02084
DOCK2,HEG1
DOCK2,OAS2
DOCK2,DOCK10
DOCK2,SERPINA1
DOCK2,ADAMDEC1
DOCK2,BCL11B
DOCK2,TAP1
DOCK2,ITGB2
DOCK2,TNFSF14
DOCK2,SPN
DOCK2,CSTA
DOCK2,ZNF683
DOCK2,CD180
DOCK2,KLHL6
DOCK2,PILRA
DOCK2,BATF
DOCK2,CD86
DOCK2,NFE2L3
DOCK2,EOMES
DOCK2,SIGLEC10
DOCK2,IL21R-AS1
DOCK2,LILRA6
DOCK2,PARP14
DOCK2,CTSZ
DOCK2,PYHIN1
DOCK2,DAAM1
DOCK2,FBP1
DOCK2,AIM2
DOCK2,SLAMF7
DOCK2,ZBED2
DOCK2,UNC93B1
DOCK2,IRF1
DOCK2,IL21R
DOCK2,MCOLN2
DOCK2,IL18
DOCK2,PSTPIP1
DOCK2,EVI2A
DOCK2,TRAT1
DOCK2,DOK2
DOCK2,KLHDC7B
DOCK2,SIRPG
DOCK2,SLC37A2
DOCK2,TNIP3
DOCK2,CASP1
DOCK2,SAMSN1
DOCK2,LIPM
DOCK2,GALNT6
DOCK2,GMIP
DOCK2,CCR5
DOCK2,CXCL9
DOCK2,TAGLN2
DOCK2,EPSTI1
DOCK2,C1QB
DOCK2,TBC1D10C
DOCK2,SLC12A8
DOCK2,CTSW
DOCK2,CGAS
DOCK2,LILRB4
DOCK2,ITGAX
DOCK2,LCK
DOCK2,OASL
DOCK2,CARD17P
DOCK2,MSR1
DOCK2,LINC02195
DOCK2,SIGLEC8
DOCK2,IL2RG
DOCK2,PSMB9
DOCK2,APOL6
DOCK2,MYCL
DOCK2,SDS
DOCK2,STAC3
DOCK2,EVI2B
DOCK2,IL7R
DOCK2,CD5
DOCK2,LY75
DOCK2,CD2
DOCK2,LAIR2
DOCK2,TRAF3IP3
DOCK2,PTPN22
DOCK2,MAFB
DOCK2,LOC100419170
DOCK2,CYP2S1
DOCK2,ARHGAP30
DOCK2,TMEM52B
DOCK2,PSD4
DOCK2,ARL4C
DOCK2,CXCL10
DOCK2,PDCD1LG2
DOCK2,CALHM6
DOCK2,CD52
DOCK2,CYTIP
DOCK2,DENND2D
DOCK2,SP140
DOCK2,GPR84
DOCK2,FPR3
DOCK2,IL2RB
DOCK2,APOC2
DOCK2,NPL
DOCK2,GFI1
DOCK2,FMNL1-DT
DOCK2,FMNL1
DOCK2,HMOX1
DOCK2,APOBEC3G
DOCK2,LINC01871
DOCK2,CXCR3
DOCK2,FAM78A
DOCK2,UBD
DOCK2,TYMP
DOCK2,STXBP2
DOCK2,CCRL2
DOCK2,CD80
DOCK2,VCAM1
DOCK2,APOC1
DOCK2,KYNU
DOCK2,TFEC
DOCK2,PTPRC
DOCK2,LINC02316
DOCK2,TREM2
DOCK2,CD70
DOCK2,CD6
DOCK2,APOC4-APOC2
DOCK2,CCR7
DOCK2,ZNF267
DOCK2,P2RY6
DOCK2,CCL18
DOCK2,LINC01943
DOCK2,BIRC3
DOCK2,BCL2A1
DOCK2,SIGLEC9
DOCK2,SLC31A2
DOCK2,CCR1
DOCK2,LYZ
DOCK2,UBASH3A
DOCK2,IL1R2
DOCK2,IGFLR1
DOCK2,IGSF6
DOCK2,GZMA
DOCK2,PCOLCE-AS1
DOCK2,LOC107984551
DOCK2,KCNAB2
DOCK2,CD3D
DOCK2,SASH3
DOCK2,NCF2
DOCK2,CD300A
DOCK2,P2RY10
DOCK2,GPR171
DOCK2,ICOS
DOCK2,TMEM156
DOCK2,PDCD1
DOCK2,ITGAL
DOCK2,CRTAM
DOCK2,EML2-AS1
DOCK2,LGMN
DOCK2,CD300LF
DOCK2,SLC7A7
DOCK2,SH2D1A
DOCK2,SAMD9
DOCK2,OSCAR
DOCK2,CLDN14-AS1
DOCK2,RPS6KA1
DOCK2,CTSS
MYO1G,BCL11B
MYO1G,C1QB
MYO1G,RGS1
MYO1G,FOSL1
MYO1G,SLC37A2
XKR5,GRM2
XKR5,CNIH2
TRAIP,SALL4
TRAIP,FANCD2
TRAIP,RANBP1
FPR3,BCL11B
FPR3,C1QB
FPR3,SLC37A2
BCL11B,IL7R
BCL11B,CD5
BCL11B,LY75
BCL11B,CD2
BCL11B,PTPN22
BCL11B,MAFB
BCL11B,ARHGAP30
BCL11B,ARL4C
BCL11B,CXCL10
BCL11B,PDCD1LG2
BCL11B,DNAJC5B
BCL11B,CALHM6
BCL11B,CD52
BCL11B,CYTIP
BCL11B,IL12RB1
BCL11B,SP140
BCL11B,IL2RB
BCL11B,APOC2
BCL11B,LINC01871
BCL11B,CXCR3
BCL11B,ANO9
BCL11B,TYMP
BCL11B,CCRL2
BCL11B,CD80
BCL11B,KYNU
BCL11B,TFEC
BCL11B,PTPRC
BCL11B,TMEM176A
BCL11B,CD6
BCL11B,APOC4-APOC2
BCL11B,CCR7
BCL11B,PLEK
BCL11B,ZNF267
BCL11B,CCR1
BCL11B,LYZ
BCL11B,UBASH3A
BCL11B,IL1R2
BCL11B,ZBP1
BCL11B,SLAMF8
BCL11B,C1QC
BCL11B,GZMA
BCL11B,TMEM176B
BCL11B,IGHM
BCL11B,LINC02195
BCL11B,CD3D
BCL11B,P2RY10
BCL11B,GPR171
BCL11B,ICOS
BCL11B,TMEM156
BCL11B,PDCD1
BCL11B,ITGAL
BCL11B,CRTAM
BCL11B,SH2D1A
BCL11B,CTSS
BCL11B,CXCR6
BCL11B,MAP4K1
BCL11B,CD96
BCL11B,ITK
BCL11B,APOL1
BCL11B,SIT1
BCL11B,APOBEC3H
BCL11B,ANKRD22
BCL11B,GBP5
BCL11B,GPR174
BCL11B,FCGR3B
BCL11B,IGLV3-1
BCL11B,CD8B
BCL11B,CCL5
BCL11B,CD84
BCL11B,USP30-AS1
BCL11B,LINC02084
BCL11B,CD3E
BCL11B,CD38
BCL11B,ADAMDEC1
BCL11B,THEMIS
BCL11B,TNFSF14
BCL11B,KLHL6
BCL11B,JCHAIN
BCL11B,CD86
BCL11B,EOMES
BCL11B,SIGLEC10
BCL11B,ALPK2
BCL11B,PYHIN1
BCL11B,PLA2G7
BCL11B,AIM2
BCL11B,SLAMF7
BCL11B,ZBED2
BCL11B,MCOLN2
BCL11B,IL18
BCL11B,EVI2A
BCL11B,TRAT1
BCL11B,SIRPG
BCL11B,TNIP3
BCL11B,SAMSN1
BCL11B,CD68
BCL11B,LIPM
BCL11B,LINC00539
BCL11B,CCR5
BCL11B,CXCL9
BCL11B,C1QB
BCL11B,TBC1D10C
BCL11B,CTSW
BCL11B,LCK
BCL11B,IGHG3
BCL11B,SIGLEC8
BCL11B,CD8A
BCL11B,IL2RG
BCL11B,APOL6
BCL11B,CORO1A
BCL11B,SDS
SIRPG,SLC37A2
SIRPG,C1QB
SIRPG,RGS1
RGS16,ASB5
RGS16,TUBE1
RGS16,GMIP
RGS16,SPINT1
RGS16,FGF5
RGS16,ZSCAN31
RGS16,IGF2BP3
RGS16,ZDHHC12
RGS16,STAC3
RGS16,C15orf48
RGS16,LINC01857
RGS16,LOC100240735
RGS16,RIMBP3C
RGS16,HOXB7
RGS16,VEGFD
RGS16,PSD4
RGS16,ZFHX4
RGS16,VEPH1
RGS16,SMC1B
RGS16,PI15
RGS16,SLC11A1
RGS16,TFAP2A
RGS16,CXCL16
RGS16,NLRP2
RGS16,CLEC5A
RGS16,BCL2A1
RGS16,GIPR
RGS16,IGFLR1
RGS16,REV3L
RGS16,SPAG4
RGS16,RIMBP3
RGS16,LOC101927344
RGS16,LOC105374947
RGS16,SYTL3
RGS16,RIMBP3B
RGS16,PKD2L1
RGS16,SLC9A7
RGS16,C1GALT1
RGS16,SEMA4D
RGS16,JAK3
RGS16,PTPRN
RGS16,SUGCT
RGS16,EZR
RGS16,EPM2A
RGS16,TREM1
RGS16,UCP2
RGS16,TFAP2A-AS1
RGS16,LINC03016
RGS16,RYR3
RGS16,SLC16A3
ASB5,RIMBP3B
ASB5,FOSL1
ASB5,SLC9A7
DOK2,SLC37A2
DOK2,C1QB
FANCD2,SPAG5
FANCD2,FBXO43
FANCD2,NSD2
FANCD2,CENPF
FANCD2,CDCA7L
FANCD2,PRC1-AS1
FANCD2,DEPDC1
FANCD2,PRC1
FANCD2,MCM8
FANCD2,MCM6
FANCD2,CELSR3
FANCD2,MTTP
FANCD2,DHRS12
FANCD2,CCNE1
FANCD2,CCND2
FANCD2,LRRC37A8P
FANCD2,FBXO5
FANCD2,CENPU
FANCD2,CENPH
FANCD2,CFAP20DC
FANCD2,BUB1B-PAK6
FANCD2,CHAF1A
FANCD2,MND1
FANCD2,GASK1B
FANCD2,UBE2C
FANCD2,KIF15
FANCD2,XYLB
FANCD2,ATAD2
FANCD2,SMC2
FANCD2,PLK4
FANCD2,DSN1
FANCD2,CDC45
FANCD2,EMC3-AS1
FANCD2,LIG1
FANCD2,SPC24
FANCD2,BUB1
FANCD2,BCL2L11
FANCD2,FANCD2OS
FANCD2,LRRIQ3
FANCD2,HMGB2
FANCD2,PHF19
FANCD2,CDKN2A-AS1
FANCD2,PTEN
FANCD2,E2F8
FANCD2,CDKN2B-AS1
FANCD2,ASF1B
FANCD2,KIFC1
FANCD2,TOP2A
FANCD2,CENPK
FANCD2,LHX2
FANCD2,HIGD1B
FANCD2,CCDC18
FANCD2,ATAD5
FANCD2,E2F1
FANCD2,SBK1
FANCD2,ZGRF1
FANCD2,RACGAP1
FANCD2,ARHGAP11A
FANCD2,LMNB2
FANCD2,WDR76
FANCD2,BARD1
FANCD2,CHAF1B
FANCD2,MIR100HG
FANCD2,ENHO
FANCD2,BUB1B
FANCD2,SLC25A40
FANCD2,NUSAP1
FANCD2,CKAP2L
FANCD2,ZMAT3
FANCD2,CENPA
FANCD2,TMEM106C
FANCD2,PSRC1
FANCD2,MCM2
FANCD2,TPX2
FANCD2,KIF20A
FANCD2,FAM111B
FANCD2,WDR62
FANCD2,CDKN2D
FANCD2,PMAIP1
FANCD2,CDC7
FANCD2,TMEM201
FANCD2,LOC107986126
FANCD2,NCAPG
FANCD2,RAD18
FANCD2,CENPE
FANCD2,GAS2L3
FANCD2,KNL1
FANCD2,LOC100288637
SPAG5,LOC105372115
DHFR,IL36G
TUBE1,CCSAP
TUBE1,RIMBP3B
CXCR6,C1QB
SLC37A2,PRR5L
SLC37A2,SLAMF7
SLC37A2,SASH3
SLC37A2,CD300A
SLC37A2,UNC93B1
SLC37A2,IL21R
SLC37A2,IL18
SLC37A2,EVI2A
SLC37A2,SUCNR1
SLC37A2,NAV1
SLC37A2,SLC7A7
SLC37A2,SAMSN1
SLC37A2,CD68
SLC37A2,LIPM
SLC37A2,CLDN14-AS1
SLC37A2,CTSS
SLC37A2,NKD1
SLC37A2,GMIP
SLC37A2,CCR5
SLC37A2,TREML1
SLC37A2,TFCP2L1
SLC37A2,TAGLN2
SLC37A2,HECW2-AS1
SLC37A2,RAC2
SLC37A2,DRD2
SLC37A2,C1QB
SLC37A2,TBC1D10C
SLC37A2,SLC12A8
SLC37A2,CGAS
SLC37A2,MSR1
SLC37A2,PLEKHN1
SLC37A2,LOC105376369
SLC37A2,IL2RG
SLC37A2,TRAC
SLC37A2,CORO1A
SLC37A2,COL4A5
SLC37A2,SLC12A5-AS1
SLC37A2,SDS
SLC37A2,STAC3
SLC37A2,C15orf48
SLC37A2,IL7R
SLC37A2,LY75
SLC37A2,RGS1
SLC37A2,STK17B
SLC37A2,PTPN22
SLC37A2,LOC100419170
SLC37A2,CYP2S1
SLC37A2,FOXL1
SLC37A2,ITGB2
SLC37A2,ARHGAP30
SLC37A2,TMEM52B
SLC37A2,PSD4
SLC37A2,ZNF683
SLC37A2,PDCD1LG2
SLC37A2,DNAJC5B
SLC37A2,ADM
SLC37A2,VEPH1
SLC37A2,CALHM6
SLC37A2,S100A3
SLC37A2,CD52
SLC37A2,CYTIP
SLC37A2,DENND2D
SLC37A2,IL12RB1
SLC37A2,SP140
SLC37A2,GPR84
SLC37A2,APOC2
SLC37A2,NPL
SLC37A2,FMNL1
SLC37A2,HMOX1
SLC37A2,CXCR3
SLC37A2,LRRC15
SLC37A2,BATF
SLC37A2,TYMP
SLC37A2,CCRL2
SLC37A2,CASP1
SLC37A2,CD80
SLC37A2,GALNT6
SLC37A2,CLEC5A
SLC37A2,APOC1
SLC37A2,KYNU
SLC37A2,TFEC
SLC37A2,PTPRC
SLC37A2,CD6
SLC37A2,APOC4-APOC2
SLC37A2,PLEK
SLC37A2,P2RY6
SLC37A2,CCL18
SLC37A2,LINC01943
SLC37A2,BCL2A1
SLC37A2,LOC105373581
SLC37A2,SIGLEC9
SLC37A2,GIPR
SLC37A2,SLC31A2
SLC37A2,LYZ
SLC37A2,IL1R2
SLC37A2,SLAMF8
SLC37A2,CTSW
SLC37A2,IGSF6
SLC37A2,LILRB4
SLC37A2,C1QC
SLC37A2,ITGAX
SLC37A2,PCOLCE-AS1
SLC37A2,LOC105377123
SLC37A2,ADAMTS9-AS1
SLC37A2,KCNAB2
SLC37A2,LINC02195
SLC37A2,CD3D
SLC37A2,NCF2
SLC37A2,PLAUR
SLC37A2,SIGLEC8
SLC37A2,GPR171
SLC37A2,TMEM156
SLC37A2,PDCD1
SLC37A2,ITGAL
SLC37A2,CRTAM
SLC37A2,EML2-AS1
SLC37A2,LGMN
SLC37A2,CD300LF
SLC37A2,OSCAR
SLC37A2,COL10A1
SLC37A2,EVI2B
SLC37A2,ADORA3
SLC37A2,ETV7
SLC37A2,HAVCR2
SLC37A2,LINC01615
SLC37A2,SLA
SLC37A2,APOBEC3H
SLC37A2,SLC6A7
SLC37A2,PKD2L1
SLC37A2,ANKRD22
SLC37A2,APOBR
SLC37A2,RFX8
SLC37A2,CLDN14
SLC37A2,LSP1
SLC37A2,ARL4C
SLC37A2,GPR174
SLC37A2,NFAM1
SLC37A2,CTSD
