attr_name,DRAXIN,CDC20,KIF2C,DEPDC1,LPAR3,FAM72B,FAM72C,FAM72D,NUF2,FAM72A,EXO1,CENPA,NT5DC4,SPC25,HJURP,SGO1,SGO1-AS1,TACC3,LOC112268460,NCAPG,DEPDC1B,CCNB1,KIF4B,PTTG1,H2BC9,KIFC1,ULBP1,ANLN,CDCA2,PBK,CDKN2A,CDKN2B-AS1,FAM95C,ANKRD18A,LHX2,ZWINT,KIF11,E2F7,DIAPH3,CDKN3,ARHGAP11A,BUB1B,NUSAP1,CCNB2,PCLAF,CCNF,HASPIN,LRRC37A8P,RDM1,TOP2A,HOXB13,BIRC5,MIR924HG,SKA1,UHRF1,ASF1B,WDR62,MYBL2,CDC45,GTSE1
H2BC9,0.06207214060727869,0.191766885816047,0.11290507428993095,-0.05588173856272352,0.1181864054327014,0.06146824100621699,0.02259905694115579,0.08000471139248459,0.08257528600348876,0.12473159935903641,0.6717528900762826,0.2881767895817661,0.2502361193903349,0.4346353707710767,0.2578023749027514,0.20233775337324544,0.3732936747330506,0.5169640949424651,0.4807768592271694,0.17379784733196202,0.23206313059724026,0.4610271157923812,0.5351820401194388,0.6298089588862441,1.0,0.3259648649961662,0.04475432721803713,-0.025761886922044123,0.12763095489612503,0.057643384514004824,-0.1324768011374307,-0.17917223933564166,-0.18405990209311449,-0.05642489758008228,0.02287460072684787,-0.053099505322181904,0.3356410939894817,-0.12494501963561432,-0.03705549290577106,0.0949959594677876,-0.002449226913589634,-0.014304377038132943,-0.062380889155011186,0.22836008309807052,0.18601538994366945,0.2784426452628573,0.2382661561478969,-0.06965302061842431,0.2644674941802021,0.15853001766790653,0.24945683593011184,0.7413842107305364,0.13782704093469952,0.38119295068277664,0.26387147546304823,-0.054752466393910494,0.061795797377404586,0.6592851855149329,0.3527137453866683,0.20777349263917894
KIFC1,0.47789655870939696,0.8898629231194495,0.7632592566132904,0.7652992091720404,0.5404997742173684,0.6306593054079048,0.6237386229216393,0.7385945705231881,0.8668036873561673,0.5769876640905882,0.6915125607339477,0.5951878443046466,0.82724964720288,0.6821657035342256,0.7681653942049379,0.6268864698943848,0.7470840174053128,0.837545177958395,0.8391040559019217,0.8647637120946137,0.8078801857681159,0.9044727068615287,0.7647974702637879,0.5079530920922534,0.3259648649961662,1.0,0.12370524652663886,0.6937829198057583,0.7494088258148697,0.6516193007191239,0.29089209924669485,0.3308693639706481,0.1882245872149072,0.3462842714876612,0.7857701187112998,0.6840614287068468,0.8213980482672792,0.4635083639797794,0.33251974088972003,0.48183377853543286,0.5856528929675746,0.7855954592387597,0.6120262752820412,0.41501873464409594,0.4719645412473898,0.7729972146580039,0.686949361290728,0.45640635866263335,0.5171536896904191,0.8037589359234784,0.3876875929782872,0.6012890750164419,0.6447018741344771,0.8295537653744719,0.6341020590920557,0.42101379716758164,0.7809991858456028,0.6276205734744374,0.55157965395033,0.9193399833323832
ULBP1,-0.09598284769070976,0.28857119290051114,0.34911628869287065,0.0752283084332875,0.04354074475983193,0.23097656303722755,0.09178376295172472,0.10275662088204293,0.00670230390981137,0.27707352371982447,0.36080414221552604,0.1935836922384049,0.10135781822268836,0.2062280622980829,0.09707211731666436,0.10596394685576466,0.28843851612205984,0.20364784430976646,0.22015399665101773,0.0778585448554865,0.11816196706022569,0.1894257189983266,0.07550054850446247,0.4089089180371316,0.04475432721803713,0.12370524652663886,1.0,-0.06911605568498044,0.24947294308309426,0.18330322310302252,-0.28718793103195295,-0.22985377610486263,-0.22150855967075866,-0.17247356607710038,0.027834784711155986,0.1986870797026774,0.3242571423816315,0.2877113032934866,-0.059094149254438,0.15578929369245936,-0.022499289278609974,0.036683002222305514,0.0017876952621487215,0.2053609574354843,0.3633255907247197,0.22846665781489842,0.01170789622467578,-0.24920064699868605,-0.08589892449438855,0.04254475433027169,0.2706467256179949,0.42224520606644256,-0.026299287632801423,0.18881837383667902,0.3258736162211902,0.026695115572803036,-0.05322210392764949,0.22809983046416885,0.2670575519497946,0.06072459569284765
ANLN,0.07229805420164177,0.7497153888728189,0.5907302814126728,0.7834441338200908,0.1486874969217679,0.5893071841083422,0.6438966696196369,0.7221828867980362,0.7931926729043512,0.551670070425754,0.37073743995278,0.5855751771029528,0.6455149179412653,0.43842449969807584,0.7906202803111091,0.5679559537390904,0.48880981938269485,0.6027652809636675,0.5638901772538025,0.808009366896984,0.4319737227236856,0.5793072303653625,0.20911445770314055,0.29076343928349563,-0.025761886922044123,0.6937829198057583,-0.06911605568498044,1.0,0.7187770722542755,0.6975862279394743,0.33320002297304985,0.4883426096712964,0.23792503357765613,0.051222081281040804,0.8214923925613371,0.5091579177588385,0.609558141405811,0.5425905825553248,0.6043698139321981,0.5285532183063113,0.7854935327374856,0.7116916539966964,0.5543231453407672,0.37568914517999075,0.3718377885676284,0.6058289464197841,0.747628185575964,0.716713022179984,0.4065067973106347,0.8993188100117415,-0.06969607631225051,0.2925060071805116,0.3574326867126498,0.6807139055074911,0.39771045158786134,0.5357371807714707,0.7527074666184645,0.3216421466713326,0.2363278797973276,0.6586185632617457
CDCA2,0.1926621523915491,0.849472272984367,0.824412285816832,0.8723428706353334,0.2941444043455603,0.9065171675094451,0.7094789936872351,0.8776934024698689,0.7744843359769593,0.8428560257121067,0.682322732604816,0.7836196871191706,0.7050599686888414,0.6716181613806976,0.7352960129090551,0.6358301467543701,0.7377862215676384,0.6841610846386527,0.6646122814250741,0.8723020904042069,0.7058771661987758,0.8197508529777855,0.3053303101457272,0.5929557716780398,0.12763095489612503,0.7494088258148697,0.24947294308309426,0.7187770722542755,1.0,0.8341426724973549,0.19529360615919683,0.3507756664455753,0.22233435065426735,0.13894961313433082,0.8493865354437371,0.8616930575426167,0.8699716302303107,0.8413784947040633,0.45783638167471596,0.7112138853868586,0.657208976104634,0.8172295539081784,0.671732340264062,0.6143194491725879,0.865692595585416,0.7800997960838735,0.5363339574044808,0.46532893902738753,0.5915851817040131,0.8682257330103509,0.29034399437636277,0.6340443277594477,0.3644606886495509,0.8177045789681058,0.7808609126042618,0.6825141626558322,0.6275227869586796,0.5246232613693499,0.614259814299749,0.7319409226896787
PBK,0.3246864018033831,0.8161929805691215,0.7439349864754053,0.8519352560987279,0.2541842255076597,0.8367921758727431,0.6829181711453496,0.8420484790522746,0.8081341433329431,0.6917390292991902,0.40037011278257145,0.49272939520400083,0.503071784782436,0.39363630424665835,0.47733637299981674,0.45993444474856265,0.423170914230998,0.5676073483742163,0.5454750868555938,0.8088472362467521,0.5237504173191957,0.7149108768833132,0.25903447350041714,0.5013986083659193,0.057643384514004824,0.6516193007191239,0.18330322310302252,0.6975862279394743,0.8341426724973549,1.0,0.2902708634174605,0.3666785233953695,0.19152544969238136,0.22384989407012185,0.6384736420135346,0.8088762148530785,0.6942940585686813,0.8687243333287054,0.32383333718192076,0.6562264663689253,0.534948695670577,0.7258410541425553,0.6072736260156283,0.28339726596908515,0.6461568390890317,0.638357459553552,0.6390550813221204,0.34819218823275316,0.549713120035653,0.7874975677049157,-0.006768211178085879,0.38385637088919367,0.1900004315111332,0.6825215975664117,0.5850046374801677,0.5363330431825295,0.48314004934537447,0.18260714770251346,0.17567621874561684,0.6762214303327978
CDKN2A,0.5782067190425326,0.3043383895866111,0.07944648209656058,0.3436484088739966,0.44891775760431085,0.2677686295201691,0.5537871433985461,0.42031090905171964,0.31391436966363057,0.3442904239460577,0.03918289030353092,0.3979149706280259,0.4947941271641997,0.4167531243975417,0.4171193784807782,0.4787093478133389,0.27847620039892207,0.3656633783909586,0.3755897356544351,0.47961749926468905,0.4464663334971445,0.33138693042738904,0.30928320947761406,0.11746437742483709,-0.1324768011374307,0.29089209924669485,-0.28718793103195295,0.33320002297304985,0.19529360615919683,0.2902708634174605,1.0,0.8303582534465264,0.6730714010156401,0.6458987445447099,0.3990783168272206,0.09252429588421941,0.1647177367233568,0.1693553239663778,0.4685236954087912,0.4410396344687792,0.548889805473038,0.5599256202652844,0.6783009914272506,0.42824580220158526,0.00732973602606437,0.4358287827968177,0.36745890499906014,0.3413417028454666,0.5926673799435428,0.44970615535117736,0.2534519203350061,0.029935626902452727,0.6697615200651746,0.1925028805355388,0.011874591730810574,0.5725004859951226,0.6142168307556035,0.07703217186663884,0.1145406628869234,0.32193469835714916
CDKN2B-AS1,0.45793042710053994,0.4152265835246133,0.12354317726403496,0.40064547968439057,0.34929050572877074,0.42219476497835107,0.7656330171667155,0.613678126670771,0.3766607141260206,0.5268928082450937,0.08775565294109419,0.41404359619018916,0.3995660461930342,0.5114083768731789,0.5152351306106502,0.6816322384987925,0.3871043466100353,0.5176175505555312,0.5081190737834232,0.6109574328189208,0.33096161062308765,0.37236247544638923,0.2384089612269886,0.3095338049313186,-0.17917223933564166,0.3308693639706481,-0.22985377610486263,0.4883426096712964,0.3507756664455753,0.3666785233953695,0.8303582534465264,1.0,0.853521850379984,0.587008180482859,0.5257260078585291,0.18054404113515682,0.2457430346912074,0.3201168987249635,0.7877951379217984,0.7154860219025259,0.8306824818778392,0.6709225693501694,0.8656125927292956,0.5823100331584264,0.17706921303479894,0.6461501310217108,0.23237983464306136,0.4524246808595507,0.7715805526459658,0.587867596639595,0.09776350569165003,0.0655126151471053,0.46420488610897304,0.33931088230008916,-0.03982464617580659,0.838976498729693,0.7527416624805213,0.1669317269296414,0.04137685674862203,0.3502134003902229
FAM95C,0.5467693096614058,0.25578405483630434,-0.08825724928301901,0.1897349131956616,0.4987934059973994,0.2493725061802068,0.5210766811763966,0.4225784365308388,0.12172186688246497,0.3324874973552997,0.003602549476412427,0.23092433496801584,0.24479035532561125,0.4971358949461409,0.3387200414966378,0.41541575546194465,0.20009531888305465,0.3638004907010646,0.36577430623975027,0.38067311866875836,0.2750514429219712,0.21365082649400627,0.10813861187107447,0.24958469947055348,-0.18405990209311449,0.1882245872149072,-0.22150855967075866,0.23792503357765613,0.22233435065426735,0.19152544969238136,0.6730714010156401,0.853521850379984,1.0,0.7540674622580612,0.3748649733132467,0.07053451709816694,0.07204683369310316,0.15136664036698377,0.5488554980594005,0.521162153668327,0.6202944483867745,0.4570567938823406,0.7212737968577472,0.43385956343006965,0.07520743002831053,0.5657345367063331,-0.026288234974361915,0.37942636519507555,0.7129248564992334,0.37166356645082466,0.25656868782364145,0.028150202270991097,0.3725623417871118,0.168925349236781,-0.18584348727127775,0.6648593685986617,0.5705609633864162,0.07537852154866372,0.03112887519297017,0.1530841971064297
ANKRD18A,0.9338624550638692,0.3348690748006128,-0.03219881505370377,0.17574786826604447,0.8457862479870839,0.14542157513010315,0.3143575544302605,0.29613524568843985,0.1577988328909872,0.13140708245609678,0.010908707953577141,0.04706086171435791,0.3324291250543395,0.4716979959960439,0.19869395925060757,0.15213874443174802,0.08985219325612821,0.33799855293489317,0.36842691500326363,0.30122958095188607,0.5032494069640904,0.30981201222547994,0.35582022731518653,0.1844693279815199,-0.05642489758008228,0.3462842714876612,-0.17247356607710038,0.051222081281040804,0.13894961313433082,0.22384989407012185,0.6458987445447099,0.587008180482859,0.7540674622580612,1.0,0.25246359155609877,0.14835421382701935,0.0722877426040178,0.046984065109475046,0.08794517519740488,0.251994217985542,0.29156120944069913,0.3709699096384416,0.5922696907246745,0.12858378488483238,-0.08280447803707291,0.5141106910814941,0.08504346558522113,0.19172459217170223,0.5727515944179912,0.22496889796890185,0.5311403670696004,0.06755054112830902,0.5305555642866078,0.13795332259499057,-0.12148511732684467,0.3202967742166428,0.4524761674646406,0.01817484968946284,0.05810692711265545,0.2757918825961566
LHX2,0.2932596685200728,0.7729377748443238,0.650265695219804,0.8574428764010783,0.3693014970454659,0.7632342144177362,0.7380017585158699,0.8346986047410445,0.7557986375813086,0.7521510441280482,0.5291458306087818,0.8075598701827448,0.7806337477823453,0.7086934053102265,0.819484717746256,0.6783884207878873,0.6944607672095903,0.7255995196771148,0.725487277686162,0.8949387645268213,0.7093176427166089,0.7657211315652724,0.3943591031967383,0.3718261783827285,0.02287460072684787,0.7857701187112998,0.027834784711155986,0.8214923925613371,0.8493865354437371,0.6384736420135346,0.3990783168272206,0.5257260078585291,0.3748649733132467,0.25246359155609877,1.0,0.6635189351317443,0.7991890713241513,0.6071262200032412,0.5884366382315702,0.6406510444153738,0.814583652153852,0.880908118035457,0.7346655960266262,0.6351087627535369,0.5992369248683908,0.749959282979339,0.5575689224496613,0.6920042595513438,0.5340969616154733,0.9090020295894924,0.33407509306255506,0.4892368443998789,0.6100410940945489,0.714706520566368,0.6043361269903523,0.6647336934566953,0.7947493213444558,0.46752982911512914,0.5699232030559083,0.7354380992183402
ZWINT,0.27899322436875196,0.7399754989290797,0.8654156567560088,0.8606973683376137,0.22441854246185994,0.8808846662613922,0.6071010607168085,0.7964827300296102,0.7966601303152082,0.7240023895618054,0.4371111737484128,0.5129903396332499,0.526047537582326,0.3665717683398085,0.40641709206196386,0.49349645205879306,0.5676675074142662,0.48268865091592567,0.5025071072541473,0.7542925355106794,0.6617009468389122,0.7405870283396213,0.3398485992264697,0.334396061182616,-0.053099505322181904,0.6840614287068468,0.1986870797026774,0.5091579177588385,0.8616930575426167,0.8088762148530785,0.09252429588421941,0.18054404113515682,0.07053451709816694,0.14835421382701935,0.6635189351317443,1.0,0.7946013052963561,0.8738128122425559,0.22207711853789752,0.579422964961684,0.3954721829193342,0.7676514019590361,0.5807914387786353,0.3453314124762912,0.8044741453017821,0.5540417091033031,0.4048399954532753,0.24461740999002157,0.38688405797401365,0.6371913533362098,0.16987943779322415,0.35955421832664225,0.2378413510495258,0.6671433614383566,0.8037307859898911,0.4960848175276311,0.45443582480017,0.26574378582064456,0.41721915535852433,0.7419907672506117
KIF11,0.24324353469034182,0.7971674356807761,0.8333651461452988,0.7885014686643401,0.251287562676508,0.879645197460703,0.7413886474958041,0.8503090626987685,0.7673971763371031,0.8735085244982008,0.7407448645452697,0.7972607108641804,0.7751687558928588,0.6954134789519417,0.7096176434624548,0.754036046022899,0.8539661241131885,0.8163678991874763,0.8297021598921862,0.8769248814356004,0.7936813110353986,0.9342034642837228,0.605582573127958,0.5688524636771052,0.3356410939894817,0.8213980482672792,0.3242571423816315,0.609558141405811,0.8699716302303107,0.6942940585686813,0.1647177367233568,0.2457430346912074,0.07204683369310316,0.0722877426040178,0.7991890713241513,0.7946013052963561,1.0,0.7283835014762603,0.4450503891445049,0.6976310035888131,0.6123881037981288,0.8344001946840515,0.634786002785508,0.676939942697282,0.8215575858643528,0.7224673503749606,0.6009289035317545,0.28630884977957466,0.43730301829085877,0.7988484302251415,0.38869356059355914,0.7353064276905783,0.5104315368551006,0.7730897622939683,0.8967888048901761,0.552847937097308,0.6510799025419903,0.6288485667300886,0.6550674602367639,0.7837030027577875
E2F7,0.12376076167316333,0.6800471055058565,0.7857671340076666,0.8237106191411723,0.0030014374165917997,0.9351125876970448,0.7251768234851445,0.8398794456965628,0.6948137927476996,0.8366488405423762,0.3524940000401976,0.5590408849224582,0.4325533618788852,0.3148156228176046,0.3876181409023486,0.5449418078675647,0.4999030852948359,0.44748363950637654,0.4443124354347777,0.7279804337327869,0.49169305321718754,0.6368323135342583,0.11543977315788856,0.41248572041041254,-0.12494501963561432,0.4635083639797794,0.2877113032934866,0.5425905825553248,0.8413784947040633,0.8687243333287054,0.1693553239663778,0.3201168987249635,0.15136664036698377,0.046984065109475046,0.6071262200032412,0.8738128122425559,0.7283835014762603,1.0,0.4418098065716776,0.7699070293076825,0.5263042210396472,0.7451574284082401,0.6283506493917349,0.46216711537926813,0.8418032998750501,0.5281525611833219,0.41691190421424545,0.15974099636056713,0.41376469663405424,0.6564294802359032,-0.008980011526975636,0.32574504293007067,0.0846160562583791,0.5259632873671641,0.7184377631113823,0.6384374128260949,0.39974315425820905,0.17009422732401486,0.2546687221059519,0.5843287481373931
DIAPH3,-0.009222371121333018,0.449121109897645,0.33458475855630915,0.45920381018998163,-0.09859931833295923,0.5265830972921193,0.8103835432691434,0.652104654078087,0.44776178904611913,0.6819373868421987,0.29961352959869925,0.5874698139605639,0.44139268121864417,0.46384070000193023,0.6427614240247782,0.8473361553995586,0.5974831200082197,0.6055445711465932,0.5764839471441083,0.6443975984273822,0.2507515296563585,0.436205345170186,0.20983710297930594,0.410307244813987,-0.03705549290577106,0.33251974088972003,-0.059094149254438,0.6043698139321981,0.45783638167471596,0.32383333718192076,0.4685236954087912,0.7877951379217984,0.5488554980594005,0.08794517519740488,0.5884366382315702,0.22207711853789752,0.4450503891445049,0.4418098065716776,1.0,0.8307869457536822,0.9129017582606499,0.6738704056805122,0.7427382966698343,0.7543964114866337,0.3984714130408161,0.5832919047471452,0.28433805936742657,0.36370034429268644,0.5508654035435174,0.6297962928591586,-0.0868275715276604,0.23909644030561378,0.2737363151586029,0.3891488062699279,0.20345965662697876,0.8430645887983195,0.7383979090418248,0.42021756356763873,0.16039430332006777,0.4195647971286416
CDKN3,0.2547805171157285,0.6507538197795802,0.5618007536044237,0.6449387701313594,0.09957348272388272,0.846512074723891,0.9339493393807848,0.8802319865724937,0.579405964513015,0.915976313690505,0.4498413069758203,0.6661454479491988,0.49844687611954724,0.6026772195759393,0.5740145896182832,0.8686317755685888,0.6855017999067156,0.7370383384469237,0.7265232495010518,0.8055507751826947,0.4887636664255825,0.703800797608579,0.3400303070122784,0.6401203161379748,0.0949959594677876,0.48183377853543286,0.15578929369245936,0.5285532183063113,0.7112138853868586,0.6562264663689253,0.4410396344687792,0.7154860219025259,0.521162153668327,0.251994217985542,0.6406510444153738,0.579422964961684,0.6976310035888131,0.7699070293076825,0.8307869457536822,1.0,0.8417236509252919,0.8229418242639438,0.882515378690714,0.7875483609277144,0.7226563089171808,0.7615261175707375,0.32318246972083364,0.2294398939370974,0.7138746633559975,0.7138662306390589,0.099845819852949,0.46223572205599023,0.2741514699146158,0.5620981163463643,0.49153707761400733,0.9084113079211155,0.6810049252287852,0.4275619871189039,0.2612819696244367,0.5546760633920566
ARHGAP11A,0.24307699641982433,0.664700707201128,0.4309432059078711,0.6407822390461356,0.22688128212401257,0.6607018649293682,0.8862875638597619,0.8161565349226324,0.6075248762363897,0.761830650381992,0.39376260336799856,0.6834023852285606,0.6176087814176282,0.6732012666041818,0.7929856752162543,0.8461689023787695,0.6530185488498274,0.7597860575462896,0.7388948349050468,0.83582955013962,0.4722688609070376,0.6224441288501434,0.32245488689509494,0.4763412416096747,-0.002449226913589634,0.5856528929675746,-0.022499289278609974,0.7854935327374856,0.657208976104634,0.534948695670577,0.548889805473038,0.8306824818778392,0.6202944483867745,0.29156120944069913,0.814583652153852,0.3954721829193342,0.6123881037981288,0.5263042210396472,0.9129017582606499,0.8417236509252919,1.0,0.8268599189555953,0.8643873411392896,0.7461528314507822,0.45989102504568635,0.7915977501070691,0.46161809181327434,0.5830364799354671,0.6811731989494206,0.8494458191798153,0.1224452401608039,0.373470949691985,0.47035102656016425,0.5976319133819802,0.3024596327531112,0.8645961971351248,0.8775053594030905,0.4371419775721467,0.28254496475253704,0.5665078487536043
BUB1B,0.44156194035479446,0.7888133713413715,0.7331538715987592,0.8705563980658526,0.3488403533120451,0.8775275662557316,0.9252478732901829,0.9470238943685682,0.8404491878791412,0.8708483142170813,0.47272734131484007,0.7284835900425805,0.7682742978164194,0.6470956393075976,0.7165111146584249,0.8394874734036013,0.7615893691294908,0.761235334885796,0.7762632418049409,0.954558826494199,0.7734755152592545,0.8482399513148287,0.5562951501570401,0.4034204885368375,-0.014304377038132943,0.7855954592387597,0.036683002222305514,0.7116916539966964,0.8172295539081784,0.7258410541425553,0.5599256202652844,0.6709225693501694,0.4570567938823406,0.3709699096384416,0.880908118035457,0.7676514019590361,0.8344001946840515,0.7451574284082401,0.6738704056805122,0.8229418242639438,0.8268599189555953,1.0,0.9027110129085931,0.6879528242676489,0.663429673735926,0.7680512797111276,0.5703430305249141,0.4285388803984307,0.6401021192058002,0.8686879618868046,0.27093194911642365,0.4078888883267899,0.6270997533302908,0.6739216200207145,0.6607335829364746,0.784302639680248,0.8377957605393032,0.41930672806266633,0.45761365514358915,0.822799689551998
NUSAP1,0.578304927592367,0.6861685726495208,0.48021608459415105,0.6629113895502584,0.46253025751424537,0.7596802741614073,0.9197858288791352,0.8666843081998898,0.6104339547987999,0.8100738202641619,0.345951625995427,0.607194108942331,0.6149377690297451,0.699245859791879,0.6299986920521244,0.825423016764057,0.651044572286646,0.7333457031136716,0.7470990985845586,0.8411594990708329,0.6561955289047469,0.7080534675193619,0.44844947540330143,0.4783799424100658,-0.062380889155011186,0.6120262752820412,0.0017876952621487215,0.5543231453407672,0.671732340264062,0.6072736260156283,0.6783009914272506,0.8656125927292956,0.7212737968577472,0.5922696907246745,0.7346655960266262,0.5807914387786353,0.634786002785508,0.6283506493917349,0.7427382966698343,0.882515378690714,0.8643873411392896,0.9027110129085931,1.0,0.7193418182014163,0.5435896643983715,0.8404550273319941,0.34212752247325895,0.39683697805972584,0.793692748524809,0.7456610673287014,0.3240257490684479,0.3445499958557481,0.5566464030693121,0.5761757291295574,0.3815827903775537,0.899232277983342,0.840689045142005,0.34863532063624336,0.30617631877384893,0.6195282706247537
CCNB2,0.09664457230857315,0.45100697154824726,0.4103864372941041,0.4144980498627018,0.15636947985093216,0.6495887566437315,0.7432131489645637,0.655839154784911,0.32735956550625234,0.8395335680638678,0.6372644882161232,0.8506429976025277,0.6379455345270317,0.7876513540975075,0.7189080836321337,0.8627141025048256,0.8521385251412987,0.6832497371019056,0.6789381716953187,0.6499496724619258,0.5791886175617206,0.6292172934725717,0.3631970107814474,0.5795079023098009,0.22836008309807052,0.41501873464409594,0.2053609574354843,0.37568914517999075,0.6143194491725879,0.28339726596908515,0.42824580220158526,0.5823100331584264,0.43385956343006965,0.12858378488483238,0.6351087627535369,0.3453314124762912,0.676939942697282,0.46216711537926813,0.7543964114866337,0.7875483609277144,0.7461528314507822,0.6879528242676489,0.7193418182014163,1.0,0.6938179394818493,0.691397006370387,0.2442360767410823,0.23322165376318693,0.6061561665113899,0.6224481870442362,0.45416197145671283,0.6498740483891796,0.5357241272758372,0.5088499753227002,0.5466449440059757,0.8184345087524487,0.6585726550912147,0.6736752663134264,0.6746299338451095,0.4006982253799766
PCLAF,-0.009844554826180968,0.5792376125714147,0.7330778150642019,0.6540890423026422,0.027754190801072047,0.8977428002698085,0.6309507690119855,0.7564963647574664,0.5283856197800001,0.8813441228629215,0.6481856143949075,0.7298183690858587,0.4768595678554831,0.5445706311169211,0.4780598229353652,0.627112056207304,0.7285571419842295,0.5299966831020331,0.5259147339366472,0.6712864298276867,0.5601993768713325,0.7016971226466142,0.2215942825395149,0.5811255631578587,0.18601538994366945,0.4719645412473898,0.3633255907247197,0.3718377885676284,0.865692595585416,0.6461568390890317,0.00732973602606437,0.17706921303479894,0.07520743002831053,-0.08280447803707291,0.5992369248683908,0.8044741453017821,0.8215575858643528,0.8418032998750501,0.3984714130408161,0.7226563089171808,0.45989102504568635,0.663429673735926,0.5435896643983715,0.6938179394818493,1.0,0.5874417144220434,0.25157217180111713,0.12753945022833538,0.4705927043114624,0.6076974432222532,0.2550804318579194,0.6364488992000789,0.16277572467100743,0.6391066335401963,0.8436508895207169,0.6465006400765508,0.36085195182737734,0.4979065666107157,0.6166173187670733,0.5044654999846899
CCNF,0.513826123464507,0.8474971725139214,0.5442941973853928,0.620755502719504,0.6014261545406756,0.6893851003167161,0.7557412160940414,0.7938630119849075,0.5973436584171806,0.7386317496503592,0.6764440354158214,0.6867411985061544,0.6915250000910073,0.8941059880410948,0.7924029657470077,0.7477258756362731,0.7478069923789963,0.8920953098596428,0.8788645828369718,0.8445822929209864,0.6871417528146251,0.8101847819351125,0.507149390412417,0.7811785536335477,0.2784426452628573,0.7729972146580039,0.22846665781489842,0.6058289464197841,0.7800997960838735,0.638357459553552,0.4358287827968177,0.6461501310217108,0.5657345367063331,0.5141106910814941,0.749959282979339,0.5540417091033031,0.7224673503749606,0.5281525611833219,0.5832919047471452,0.7615261175707375,0.7915977501070691,0.7680512797111276,0.8404550273319941,0.691397006370387,0.5874417144220434,1.0,0.40942832126224576,0.5110411770988311,0.8273938460415254,0.8045680601417325,0.47979258844799144,0.6988519545932349,0.5176292895142564,0.832962812481696,0.4296698868287512,0.7804662560161906,0.8283461875452313,0.6392026107866924,0.5014587028855505,0.6496997191096963
HASPIN,0.21485147566801904,0.6460404321156333,0.5830245714343658,0.6184349791039329,0.2344597105908412,0.4608679167452732,0.5050285420941005,0.5714994799065408,0.741129704795629,0.4290691827243797,0.45336163716105393,0.4677094178072149,0.7473115451176292,0.3695481971600185,0.6657460672746408,0.41026925656249824,0.46477209799387753,0.5347537088201474,0.5030862099201073,0.6586952496679248,0.5926490918958282,0.629715668954579,0.4588910018371631,0.24199303210078793,0.2382661561478969,0.686949361290728,0.01170789622467578,0.747628185575964,0.5363339574044808,0.6390550813221204,0.36745890499906014,0.23237983464306136,-0.026288234974361915,0.08504346558522113,0.5575689224496613,0.4048399954532753,0.6009289035317545,0.41691190421424545,0.28433805936742657,0.32318246972083364,0.46161809181327434,0.5703430305249141,0.34212752247325895,0.2442360767410823,0.25157217180111713,0.40942832126224576,1.0,0.27655780969738797,0.2390261548693131,0.7347124803863264,0.09832480598166254,0.37581306291440836,0.5363470230602483,0.4800570316385919,0.5317064702744124,0.20412502222827525,0.5541154683921732,0.3389893574660991,0.3116693579482714,0.6766389247489023
LRRC37A8P,0.12827241606763223,0.47020790290903974,0.18950058920139262,0.5162601357559405,0.28817554742305596,0.2630782290944871,0.28678530996160323,0.38844267560532364,0.4034989921216328,0.24158033283735977,0.1944658577801767,0.4878311445291713,0.36595408965337217,0.4221713005745659,0.5743780625325645,0.30463583817611833,0.21720598817794826,0.40948699436481845,0.39191203140612796,0.5359267447141423,0.20630276673169617,0.293068466187695,-0.006054055345169007,0.1775221670555752,-0.06965302061842431,0.45640635866263335,-0.24920064699868605,0.716713022179984,0.46532893902738753,0.34819218823275316,0.3413417028454666,0.4524246808595507,0.37942636519507555,0.19172459217170223,0.6920042595513438,0.24461740999002157,0.28630884977957466,0.15974099636056713,0.36370034429268644,0.2294398939370974,0.5830364799354671,0.4285388803984307,0.39683697805972584,0.23322165376318693,0.12753945022833538,0.5110411770988311,0.27655780969738797,1.0,0.4052902055207805,0.6176143721425439,0.06108687915992799,0.18808414843960994,0.2724184879416143,0.6058292012210674,0.04334394021500751,0.43989991054828104,0.5930062021157103,0.20242369622072112,0.1858441933598495,0.30965519752743725
RDM1,0.492498048220429,0.564910051826413,0.28745599896393903,0.44362447420281614,0.5161958437170439,0.5641332823193418,0.7007581073745554,0.6961080005202608,0.44584767416289145,0.6080960638437919,0.4948700906736568,0.5168984278930226,0.4384058153935779,0.7312783249944012,0.5546090025241444,0.6400893187701561,0.5506906285813093,0.67101116438644,0.6365178090984565,0.6878184924347309,0.47268162632829575,0.6153606120265812,0.4000683858485773,0.6949078860125555,0.2644674941802021,0.5171536896904191,-0.08589892449438855,0.4065067973106347,0.5915851817040131,0.549713120035653,0.5926673799435428,0.7715805526459658,0.7129248564992334,0.5727515944179912,0.5340969616154733,0.38688405797401365,0.43730301829085877,0.41376469663405424,0.5508654035435174,0.7138746633559975,0.6811731989494206,0.6401021192058002,0.793692748524809,0.6061561665113899,0.4705927043114624,0.8273938460415254,0.2390261548693131,0.4052902055207805,1.0,0.6678521762819961,0.2717929500808606,0.47355200009293513,0.4056247135682889,0.6429368962969716,0.1937343310845573,0.8093710804002379,0.6300074279609189,0.4539886426096742,0.3253764465557593,0.4582598192003721
