"interaction","name","selected","shared interaction","shared name"
"interacts with","PKD2L1 (interacts with) PLEKHN1","false","interacts with","PKD2L1 (interacts with) PLEKHN1"
"interacts with","PKD2L1 (interacts with) LINC01857","false","interacts with","PKD2L1 (interacts with) LINC01857"
"interacts with","PKD2L1 (interacts with) CLEC5A","false","interacts with","PKD2L1 (interacts with) CLEC5A"
"interacts with","PKD2L1 (interacts with) C15orf48","false","interacts with","PKD2L1 (interacts with) C15orf48"
"interacts with","PKD2L1 (interacts with) LAIR2","false","interacts with","PKD2L1 (interacts with) LAIR2"
"interacts with","PKD2L1 (interacts with) FGF5","false","interacts with","PKD2L1 (interacts with) FGF5"
"interacts with","PKD2L1 (interacts with) LILRB4","false","interacts with","PKD2L1 (interacts with) LILRB4"
"interacts with","PKD2L1 (interacts with) SIGLEC10","false","interacts with","PKD2L1 (interacts with) SIGLEC10"
"interacts with","PKD2L1 (interacts with) COL8A1","false","interacts with","PKD2L1 (interacts with) COL8A1"
"interacts with","PKD2L1 (interacts with) GPR171","false","interacts with","PKD2L1 (interacts with) GPR171"
"interacts with","PKD2L1 (interacts with) ACY3","false","interacts with","PKD2L1 (interacts with) ACY3"
"interacts with","PKD2L1 (interacts with) CYTIP","false","interacts with","PKD2L1 (interacts with) CYTIP"
"interacts with","PKD2L1 (interacts with) APOC2","false","interacts with","PKD2L1 (interacts with) APOC2"
"interacts with","PKD2L1 (interacts with) APOBR","false","interacts with","PKD2L1 (interacts with) APOBR"
"interacts with","PKD2L1 (interacts with) LINC01943","false","interacts with","PKD2L1 (interacts with) LINC01943"
"interacts with","PKD2L1 (interacts with) IL21R","false","interacts with","PKD2L1 (interacts with) IL21R"
"interacts with","PKD2L1 (interacts with) IL2RG","false","interacts with","PKD2L1 (interacts with) IL2RG"
"interacts with","PKD2L1 (interacts with) APOC4-APOC2","false","interacts with","PKD2L1 (interacts with) APOC4-APOC2"
"interacts with","PKD2L1 (interacts with) STEAP3","false","interacts with","PKD2L1 (interacts with) STEAP3"
"interacts with","PKD2L1 (interacts with) OSM","false","interacts with","PKD2L1 (interacts with) OSM"
"interacts with","PKD2L1 (interacts with) SDS","false","interacts with","PKD2L1 (interacts with) SDS"
"interacts with","PKD2L1 (interacts with) CCDC171","false","interacts with","PKD2L1 (interacts with) CCDC171"
"interacts with","PKD2L1 (interacts with) ST14","false","interacts with","PKD2L1 (interacts with) ST14"
"interacts with","PKD2L1 (interacts with) LOC101927344","false","interacts with","PKD2L1 (interacts with) LOC101927344"
"interacts with","PKD2L1 (interacts with) ARL4C","false","interacts with","PKD2L1 (interacts with) ARL4C"
"interacts with","PKD2L1 (interacts with) TREM2","false","interacts with","PKD2L1 (interacts with) TREM2"
"interacts with","PKD2L1 (interacts with) SLAMF8","false","interacts with","PKD2L1 (interacts with) SLAMF8"
"interacts with","PKD2L1 (interacts with) FBP1","false","interacts with","PKD2L1 (interacts with) FBP1"
"interacts with","PKD2L1 (interacts with) SERPINA1","false","interacts with","PKD2L1 (interacts with) SERPINA1"
"interacts with","PKD2L1 (interacts with) LOC105373581","false","interacts with","PKD2L1 (interacts with) LOC105373581"
"interacts with","PKD2L1 (interacts with) APOC1","false","interacts with","PKD2L1 (interacts with) APOC1"
"interacts with","PKD2L1 (interacts with) NLRP2","false","interacts with","PKD2L1 (interacts with) NLRP2"
"interacts with","PKD2L1 (interacts with) ANPEP","false","interacts with","PKD2L1 (interacts with) ANPEP"
"interacts with","PKD2L1 (interacts with) IFI30","false","interacts with","PKD2L1 (interacts with) IFI30"
"interacts with","PKD2L1 (interacts with) BCL2A1","false","interacts with","PKD2L1 (interacts with) BCL2A1"
"interacts with","PKD2L1 (interacts with) RGS16","false","interacts with","PKD2L1 (interacts with) RGS16"
"interacts with","PKD2L1 (interacts with) IL21R-AS1","false","interacts with","PKD2L1 (interacts with) IL21R-AS1"
"interacts with","PKD2L1 (interacts with) IL18","false","interacts with","PKD2L1 (interacts with) IL18"
"interacts with","PKD2L1 (interacts with) SOCAR","false","interacts with","PKD2L1 (interacts with) SOCAR"
"interacts with","BCL11B (interacts with) LINC02195","false","interacts with","BCL11B (interacts with) LINC02195"
"interacts with","BCL11B (interacts with) TRAT1","false","interacts with","BCL11B (interacts with) TRAT1"
"interacts with","LRRC37A8P (interacts with) FAM95C","false","interacts with","LRRC37A8P (interacts with) FAM95C"
"interacts with","LRRC37A8P (interacts with) ENHO","false","interacts with","LRRC37A8P (interacts with) ENHO"
"interacts with","LRRC37A8P (interacts with) MAST1","false","interacts with","LRRC37A8P (interacts with) MAST1"
"interacts with","LRRC37A8P (interacts with) GS1-24F4.2","false","interacts with","LRRC37A8P (interacts with) GS1-24F4.2"
"interacts with","LRRC37A8P (interacts with) HMGB2","false","interacts with","LRRC37A8P (interacts with) HMGB2"
"interacts with","LRRC37A8P (interacts with) BRME1","false","interacts with","LRRC37A8P (interacts with) BRME1"
"interacts with","LRRC37A8P (interacts with) SPC24","false","interacts with","LRRC37A8P (interacts with) SPC24"
"interacts with","LRRC37A8P (interacts with) RAB7B","false","interacts with","LRRC37A8P (interacts with) RAB7B"
"interacts with","LRRC37A8P (interacts with) KCNMB2","false","interacts with","LRRC37A8P (interacts with) KCNMB2"
"interacts with","LRRC37A8P (interacts with) SYT4","false","interacts with","LRRC37A8P (interacts with) SYT4"
"interacts with","LRRC37A8P (interacts with) FBXO43","false","interacts with","LRRC37A8P (interacts with) FBXO43"
"interacts with","LRRC37A8P (interacts with) TRNV","false","interacts with","LRRC37A8P (interacts with) TRNV"
"interacts with","LRRC37A8P (interacts with) NRXN1","false","interacts with","LRRC37A8P (interacts with) NRXN1"
"interacts with","LRRC37A8P (interacts with) CCND2","false","interacts with","LRRC37A8P (interacts with) CCND2"
"interacts with","LRRC37A8P (interacts with) RDM1","false","interacts with","LRRC37A8P (interacts with) RDM1"
"interacts with","LRRC37A8P (interacts with) IGFBPL1","false","interacts with","LRRC37A8P (interacts with) IGFBPL1"
"interacts with","LRRC37A8P (interacts with) DPYSL5","false","interacts with","LRRC37A8P (interacts with) DPYSL5"
"interacts with","LRRC37A8P (interacts with) CNIH2","false","interacts with","LRRC37A8P (interacts with) CNIH2"
"interacts with","LRRC37A8P (interacts with) MESP1","false","interacts with","LRRC37A8P (interacts with) MESP1"
"interacts with","LRRC37A8P (interacts with) ASF1B","false","interacts with","LRRC37A8P (interacts with) ASF1B"
"interacts with","LRRC37A8P (interacts with) SBK1","false","interacts with","LRRC37A8P (interacts with) SBK1"
"interacts with","LRRC37A8P (interacts with) LMO1","false","interacts with","LRRC37A8P (interacts with) LMO1"
"interacts with","LRRC37A8P (interacts with) FANCD2","false","interacts with","LRRC37A8P (interacts with) FANCD2"
"interacts with","FAM95C (interacts with) DPYSL5","false","interacts with","FAM95C (interacts with) DPYSL5"
"interacts with","FAM95C (interacts with) LOC105376042","false","interacts with","FAM95C (interacts with) LOC105376042"
"interacts with","FAM95C (interacts with) KBTBD12","false","interacts with","FAM95C (interacts with) KBTBD12"
"interacts with","FAM95C (interacts with) BRME1","false","interacts with","FAM95C (interacts with) BRME1"
"interacts with","FAM95C (interacts with) FAM30C","false","interacts with","FAM95C (interacts with) FAM30C"
"interacts with","FAM95C (interacts with) CDKN2A","false","interacts with","FAM95C (interacts with) CDKN2A"
"interacts with","FAM95C (interacts with) ANKRD18A","false","interacts with","FAM95C (interacts with) ANKRD18A"
"interacts with","FAM95C (interacts with) MIR503HG","false","interacts with","FAM95C (interacts with) MIR503HG"
"interacts with","FAM95C (interacts with) CRYBG2","false","interacts with","FAM95C (interacts with) CRYBG2"
"interacts with","FAM95C (interacts with) LOC105376041","false","interacts with","FAM95C (interacts with) LOC105376041"
"interacts with","FAM95C (interacts with) CDKN2B","false","interacts with","FAM95C (interacts with) CDKN2B"
"interacts with","FAM95C (interacts with) NUP210","false","interacts with","FAM95C (interacts with) NUP210"
"interacts with","FAM95C (interacts with) IGFBPL1","false","interacts with","FAM95C (interacts with) IGFBPL1"
"interacts with","FAM95C (interacts with) CDKN2B-AS1","false","interacts with","FAM95C (interacts with) CDKN2B-AS1"
"interacts with","FAM95C (interacts with) IRF6","false","interacts with","FAM95C (interacts with) IRF6"
"interacts with","FAM95C (interacts with) MAST1","false","interacts with","FAM95C (interacts with) MAST1"
"interacts with","FAM95C (interacts with) CA3","false","interacts with","FAM95C (interacts with) CA3"
"interacts with","FAM95C (interacts with) ELAVL3","false","interacts with","FAM95C (interacts with) ELAVL3"
"interacts with","FAM95C (interacts with) CDKN2A-AS1","false","interacts with","FAM95C (interacts with) CDKN2A-AS1"
"interacts with","FAM95C (interacts with) SBK1","false","interacts with","FAM95C (interacts with) SBK1"
"interacts with","FAM95C (interacts with) FAM201A","false","interacts with","FAM95C (interacts with) FAM201A"
"interacts with","C7 (interacts with) THBS4-AS1","false","interacts with","C7 (interacts with) THBS4-AS1"
"interacts with","C7 (interacts with) SCN7A","false","interacts with","C7 (interacts with) SCN7A"
"interacts with","C7 (interacts with) MIMT1","false","interacts with","C7 (interacts with) MIMT1"
"interacts with","C7 (interacts with) GLB1L3","false","interacts with","C7 (interacts with) GLB1L3"
"interacts with","THBS4-AS1 (interacts with) THBS4","false","interacts with","THBS4-AS1 (interacts with) THBS4"
"interacts with","BUB1 (interacts with) LOC112268460","false","interacts with","BUB1 (interacts with) LOC112268460"
"interacts with","BUB1 (interacts with) FANCD2","false","interacts with","BUB1 (interacts with) FANCD2"
"interacts with","BUB1 (interacts with) CCDC150","false","interacts with","BUB1 (interacts with) CCDC150"
"interacts with","BUB1 (interacts with) CLSPN","false","interacts with","BUB1 (interacts with) CLSPN"
"interacts with","BUB1 (interacts with) H2AX","false","interacts with","BUB1 (interacts with) H2AX"
"interacts with","BUB1 (interacts with) NT5DC4","false","interacts with","BUB1 (interacts with) NT5DC4"
"interacts with","BUB1 (interacts with) DLGAP5","false","interacts with","BUB1 (interacts with) DLGAP5"
"interacts with","BUB1 (interacts with) HASPIN","false","interacts with","BUB1 (interacts with) HASPIN"
"interacts with","BUB1 (interacts with) POLQ","false","interacts with","BUB1 (interacts with) POLQ"
"interacts with","BUB1 (interacts with) HJURP","false","interacts with","BUB1 (interacts with) HJURP"
"interacts with","BUB1 (interacts with) CENPA","false","interacts with","BUB1 (interacts with) CENPA"
"interacts with","BUB1 (interacts with) ERCC6L","false","interacts with","BUB1 (interacts with) ERCC6L"
"interacts with","BUB1 (interacts with) LOC100288637","false","interacts with","BUB1 (interacts with) LOC100288637"
"interacts with","BUB1 (interacts with) SNHG31","false","interacts with","BUB1 (interacts with) SNHG31"
"interacts with","BUB1 (interacts with) CDT1","false","interacts with","BUB1 (interacts with) CDT1"
"interacts with","BUB1 (interacts with) E2F1","false","interacts with","BUB1 (interacts with) E2F1"
"interacts with","BUB1 (interacts with) CKS2","false","interacts with","BUB1 (interacts with) CKS2"
"interacts with","BUB1 (interacts with) SPC24","false","interacts with","BUB1 (interacts with) SPC24"
"interacts with","BUB1 (interacts with) BLM","false","interacts with","BUB1 (interacts with) BLM"
"interacts with","BUB1 (interacts with) KNL1","false","interacts with","BUB1 (interacts with) KNL1"
"interacts with","BUB1 (interacts with) CDCA5","false","interacts with","BUB1 (interacts with) CDCA5"
"interacts with","BUB1 (interacts with) RRM2","false","interacts with","BUB1 (interacts with) RRM2"
"interacts with","BUB1 (interacts with) TROAP","false","interacts with","BUB1 (interacts with) TROAP"
"interacts with","BUB1 (interacts with) KIF18A","false","interacts with","BUB1 (interacts with) KIF18A"
"interacts with","BUB1 (interacts with) EXO1","false","interacts with","BUB1 (interacts with) EXO1"
"interacts with","BUB1 (interacts with) FAM111B","false","interacts with","BUB1 (interacts with) FAM111B"
"interacts with","BUB1 (interacts with) POC1A","false","interacts with","BUB1 (interacts with) POC1A"
"interacts with","BUB1 (interacts with) CRNDE","false","interacts with","BUB1 (interacts with) CRNDE"
"interacts with","BUB1 (interacts with) CENPF","false","interacts with","BUB1 (interacts with) CENPF"
"interacts with","BUB1 (interacts with) RACGAP1","false","interacts with","BUB1 (interacts with) RACGAP1"
"interacts with","BUB1 (interacts with) AURKA","false","interacts with","BUB1 (interacts with) AURKA"
"interacts with","BUB1 (interacts with) FBXO43","false","interacts with","BUB1 (interacts with) FBXO43"
"interacts with","BUB1 (interacts with) TICRR","false","interacts with","BUB1 (interacts with) TICRR"
"interacts with","BUB1 (interacts with) NCAPH","false","interacts with","BUB1 (interacts with) NCAPH"
"interacts with","BUB1 (interacts with) FAM72D","false","interacts with","BUB1 (interacts with) FAM72D"
"interacts with","BUB1 (interacts with) ZIC2","false","interacts with","BUB1 (interacts with) ZIC2"
"interacts with","BUB1 (interacts with) XRCC2","false","interacts with","BUB1 (interacts with) XRCC2"
"interacts with","BUB1 (interacts with) SAPCD2","false","interacts with","BUB1 (interacts with) SAPCD2"
"interacts with","BUB1 (interacts with) LMNB1","false","interacts with","BUB1 (interacts with) LMNB1"
"interacts with","BUB1 (interacts with) LOC105371050","false","interacts with","BUB1 (interacts with) LOC105371050"
"interacts with","BUB1 (interacts with) MCM2","false","interacts with","BUB1 (interacts with) MCM2"
"interacts with","BUB1 (interacts with) DEPDC1","false","interacts with","BUB1 (interacts with) DEPDC1"
"interacts with","BUB1 (interacts with) PRR11","false","interacts with","BUB1 (interacts with) PRR11"
"interacts with","BUB1 (interacts with) KIF14","false","interacts with","BUB1 (interacts with) KIF14"
"interacts with","BUB1 (interacts with) SLC26A9-AS1","false","interacts with","BUB1 (interacts with) SLC26A9-AS1"
"interacts with","BUB1 (interacts with) MKI67","false","interacts with","BUB1 (interacts with) MKI67"
"interacts with","BUB1 (interacts with) SPC25","false","interacts with","BUB1 (interacts with) SPC25"
"interacts with","BUB1 (interacts with) GTSE1","false","interacts with","BUB1 (interacts with) GTSE1"
"interacts with","BUB1 (interacts with) CDC6","false","interacts with","BUB1 (interacts with) CDC6"
"interacts with","BUB1 (interacts with) FOXM1","false","interacts with","BUB1 (interacts with) FOXM1"
"interacts with","BUB1 (interacts with) DIAPH3","false","interacts with","BUB1 (interacts with) DIAPH3"
"interacts with","BUB1 (interacts with) PLK4","false","interacts with","BUB1 (interacts with) PLK4"
"interacts with","BUB1 (interacts with) CCNE1","false","interacts with","BUB1 (interacts with) CCNE1"
"interacts with","BUB1 (interacts with) OIP5","false","interacts with","BUB1 (interacts with) OIP5"
"interacts with","BUB1 (interacts with) DEPDC1B","false","interacts with","BUB1 (interacts with) DEPDC1B"
"interacts with","BUB1 (interacts with) AURKB","false","interacts with","BUB1 (interacts with) AURKB"
"interacts with","BUB1 (interacts with) CCNB2","false","interacts with","BUB1 (interacts with) CCNB2"
"interacts with","BUB1 (interacts with) KIF23","false","interacts with","BUB1 (interacts with) KIF23"
"interacts with","BUB1 (interacts with) FAM83D","false","interacts with","BUB1 (interacts with) FAM83D"
"interacts with","BUB1 (interacts with) PCLAF","false","interacts with","BUB1 (interacts with) PCLAF"
"interacts with","BUB1 (interacts with) FAM72C","false","interacts with","BUB1 (interacts with) FAM72C"
"interacts with","BUB1 (interacts with) LCORL","false","interacts with","BUB1 (interacts with) LCORL"
"interacts with","BUB1 (interacts with) KIF20A","false","interacts with","BUB1 (interacts with) KIF20A"
"interacts with","BUB1 (interacts with) H3C14","false","interacts with","BUB1 (interacts with) H3C14"
"interacts with","BUB1 (interacts with) NEK2","false","interacts with","BUB1 (interacts with) NEK2"
"interacts with","BUB1 (interacts with) KY","false","interacts with","BUB1 (interacts with) KY"
"interacts with","BUB1 (interacts with) ORC1","false","interacts with","BUB1 (interacts with) ORC1"
"interacts with","BUB1 (interacts with) E2F2","false","interacts with","BUB1 (interacts with) E2F2"
"interacts with","BUB1 (interacts with) FAM72A","false","interacts with","BUB1 (interacts with) FAM72A"
