attr_name	NormalMyometrium_1	NormalMyometrium_2	NormalMyometrium_3	NormalMyometrium_4	NormalMyometrium_5	NormalMyometrium_6	NormalMyometrium_7	NormalMyometrium_8	NormalMyometrium_9	NormalMyometrium_10	NormalMyometrium_11	NormalMyometrium_12	NormalMyometrium_13	NormalMyometrium_14	NormalMyometrium_15	NormalMyometrium_16	NormalMyometrium_17	NormalMyometrium_18	NormalMyometrium_19	NormalMyometrium_20	NormalMyometrium_21	NormalMyometrium_22	NormalMyometrium_23	NormalMyometrium_24	NormalMyometrium_25	NormalMyometrium_26	NormalMyometrium_27	NormalMyometrium_28	NormalMyometrium_29
AF099143	8.46058270924561	10.4130994487768	10.4041000995865	10.4214549318	10.6035135030854	11.1407578154669	10.7569737267208	10.469702890781	10.7529940778943	11.5828102154488	11.3778400851482	11.0694428211149	10.3700576484283	8.9985686836121	10.2131186313865	10.3943192757679	10.179360524133	10.6873528241329	9.26610426402011	10.1783667478963	9.97890033698109	10.7072349119544	8.92683743859105	9.7534920867562	8.96246783858934	10.7662979415146	10.5103717901222	9.78584324606736	9.07334078270751
AF105974	13.3503480320734	13.8734451162838	13.4242441428161	13.5457545450005	13.5969968176135	12.2516862508947	12.8382974574884	12.3349023789124	12.3369216250347	13.6598355458564	13.7521655883697	10.5266999139285	13.9260888551717	10.1158032519001	13.4688647498866	11.9738853307274	14.0132016616705	11.9601463138456	14.1623275351409	13.8488326676661	13.0242573682447	14.3335573669876	14.3326238769403	12.8771107017381	13.1281719046889	12.1121229437	12.5906644694023	11.1138279286975	12.3182007891788
AF180519	10.7983121392746	10.3669746596264	10.7469092798779	10.9967430519887	11.5701594702099	10.7210942750066	11.0886333565752	10.8761271929533	10.5954504564281	11.2814109769277	10.8821774409473	11.229872422045	10.990825300854	9.54706403172164	11.4642987015323	11.7682022820358	10.8738132939619	10.1945996874764	11.0314332745978	11.333950678777	10.3587936807932	11.335710831855	11.4726002282037	11.2040868874686	11.2332961705496	11.9353932120011	10.6703285848178	11.1204152582506	11.1335816063813
AF206665	8.50871504154672	10.6148637396569	10.3215497887275	10.4223980923938	10.7033197866817	11.0194924519876	10.7184992709543	10.5288104647245	10.6789473436026	11.5544157736019	11.4176859349552	11.0190307669885	10.344743025823	9.10203453116797	10.1334622661705	10.4857840358131	10.1115014944326	10.9251688475956	9.39434575580043	10.6867379776865	10.375186962735	10.7835666582048	8.93806948158579	9.87154363900373	9.01355871930402	10.8648006622759	10.5647145560497	9.73652988787667	9.33320998860123
AF206666	8.41937216932652	10.4356501842099	9.9904917774877	10.1600130004356	10.5835126950002	10.8481236644647	10.5482649807677	10.31150098148	10.4544940539662	11.4764731895111	11.2784007114548	10.9839257071649	10.0782795036671	8.87374564541966	9.9092841716518	10.2461655789263	9.76757216337925	10.8071860904624	9.26263006372622	10.6318209147468	10.2785292943639	10.7536448452662	8.78798629318808	9.83497350543786	8.92719102857994	10.8651316185925	10.212230195717	9.47893578528034	9.22957945966681
AF206667	8.7169948878486	10.8692035145665	10.7318616733433	10.6816375155908	10.9627159968358	11.3531217600172	11.1152807312556	10.6470088321158	10.9818465094351	11.9276771186297	11.8710411427554	11.3454128837594	10.691988363522	9.18701925421163	10.5411383365247	10.8366146898053	10.4939947724086	11.2019953784089	9.68151233250972	10.8578671468158	10.4778918290174	11.1296125899776	9.24252623924987	10.2076705653846	9.4770730522382	11.2638373125862	10.8145898581027	10.2378022587503	9.6429416701973
AF349571	12.5199592250291	13.3030903403291	12.5771606608945	12.7236105321235	12.7643284958421	11.3457358284225	11.8454025915066	11.4455597361696	11.4459924104605	12.8758926088708	13.0338756660227	9.60850164327738	13.1438317069198	9.20531806193683	12.6787502012626	11.1244003447008	13.4495036451787	10.9409311296205	13.5800347825114	13.0170070991972	12.1907084774538	13.921093659061	13.7194914815869	11.9883850677463	12.1932044637242	11.2059182981601	11.6926041324089	10.1302696166841	11.3877430382561
AGTR2	7.30675527169873	10.8436025439771	7.35650282124829	8.65236930142603	6.53535440994453	7.23038361159898	9.35640784242302	5.85100430622064	6.50951118323019	8.17230799705071	8.15412312492135	7.89216636731326	7.92622702132267	7.30370104192303	5.83308809179013	6.73002610805593	10.0630469579152	10.8486145962759	7.41501735171065	7.82339151238682	8.70535904168634	7.23707686739374	7.08787140360056	7.79615716695591	8.30268193336468	7.40081317016812	5.76216066103146	6.94692071783545	8.6160266326036
AHNAK	12.8300300938031	12.7087636894387	13.0064712920461	13.1439186859153	12.997374664273	13.1545586675372	13.1376306447862	12.8411796815946	13.0225267839239	12.7740603848916	13.3376542875483	12.9878067536014	13.2935946466772	12.0107507310428	13.3066496927752	13.0986286580283	13.0200124021776	12.9691999465075	13.0270896293459	13.2825332948357	13.069177660246	12.9350908783649	12.9540763011056	12.9893656504589	12.8469984662449	13.1564721543789	12.9850468453894	12.7609981766501	13.1074038771908
AHNAK2	9.85106013638031	10.9656979020723	11.7065473695355	10.6554674316305	10.652248554959	10.7080454544296	10.7160338610059	11.1948362475529	11.159219978962	10.1521875856068	11.3267845122285	11.0348549915976	11.1771615564554	9.03840387316674	11.1754640083462	11.4963867874347	10.853511210862	11.5906096886151	11.4504227365184	11.3149591165755	11.5104804234914	10.0611293837825	11.51425632701	11.4493702396462	10.938351997583	11.1954672231779	11.4456031154031	10.7056698930467	11.4988446481153
AI435089	10.2328209788921	10.3795469550721	9.4569237467101	10.2439533869976	10.982776529563	10.5213067933071	10.0060114660799	10.1789695969575	10.2542873562237	10.6384006180706	10.2725726817897	9.69635241470088	10.0746285531675	8.99135832932921	11.1992345158965	10.8015808088759	10.3974968520851	9.72691455537011	10.4404443519877	10.3301215436335	9.72903297820782	10.1889846280256	9.86991516049892	10.2151233922591	9.92525117723424	9.92324657001058	10.2790995162568	10.7092267398129	9.95157004185759
AJ297586	12.3731765363396	12.3963810117375	11.9960558579099	12.9923644281516	12.7301218369036	12.5466271885941	12.226737431465	12.1512688645517	12.553674129135	12.9575752788588	12.5812056921303	12.3916941382533	12.3419358897567	11.9717535701132	13.0275281251358	12.2414931568392	11.9908556431261	12.0414806746851	12.6733873384289	12.5102619546736	11.7799779992241	12.8000534933563	11.9272848502989	11.4928540946374	11.6920522492377	11.4938768594575	11.5819507236167	12.2890402173998	11.7803925692937
AKR1C2	8.53517519988723	9.89134976878904	8.86949286871363	8.83956756609043	10.5466677523251	9.03869569934696	8.98597091948733	9.48357109100552	9.0323540846618	9.14141426190425	9.08527148554238	9.32543339386768	9.22057527469439	8.32864990891865	9.34682850446169	9.02123297004755	9.21444275304748	9.46066959083603	8.45086825876269	9.03465307027062	8.88003318190216	8.3551870674237	8.46597906236845	9.24706275118228	8.39265074689302	8.75769296465667	8.43200103725157	8.30747437337019	8.47534967519013
AKR1C3	9.70911500860915	10.8376322224661	9.63719536415392	10.0072761925673	11.7494625577888	10.4844715007876	10.1630503456058	10.7224108230774	10.6813455835477	10.4494807948946	9.90919869299305	10.434455781674	10.4342512480546	9.77158412463753	10.7795125783531	10.5575710996156	10.8196344194095	10.4362905702702	9.43738130163538	10.2712655230782	10.1316272532554	9.72996254491144	9.68553703080425	10.4736342131382	10.2779697057707	10.3741787422672	9.7716405519847	10.1611329050225	10.2040515105896
AL049443	8.75514209502548	9.81377746620625	10.8210294569276	9.66712213449006	9.90188590591137	10.0308628545581	10.2819199463528	10.055355702457	10.7008532104728	9.41343463441185	11.3576730692528	10.8988548352494	10.0406314363089	6.42922700710036	10.5117579657274	11.0093419582337	9.309719720949	9.7549310278876	10.0328166324459	10.4597360755378	10.3011267545786	9.72408322603698	9.62087879394485	10.7531769252159	9.79419436022556	11.1542963176341	10.7975941173594	10.2700407040904	11.2266562971577
ALDH1A1	11.7911698222585	10.4427937755727	9.70241276501623	11.0462238804469	11.1593376486545	11.1960377508776	11.1861869269326	11.6242511056043	9.68332376334723	11.9083737351526	10.5172066366319	10.409829287244	9.76075126795908	11.4771460322212	11.1899190606919	10.3539119322186	11.0873478665208	10.2446248710268	11.4700615725083	11.7444999711164	10.3302901970071	11.2123931815991	10.9346175891312	9.47423185479783	10.1211103133837	10.8154889906356	8.90714876010245	10.2814916543596	8.7753468937378
ALDH1A2	11.6417190425448	11.2700614941034	10.7352533038256	11.1333298699381	11.0429618476908	11.307876605352	11.1467789380183	11.1923649473853	10.2010852033093	11.1011639776853	11.0445841384725	11.7111669703525	11.2007192080012	12.100552989116	11.3614053756358	11.1830625120693	11.6392774588795	11.7569246230968	11.4802285681369	11.2927125724899	11.0620045257616	10.9265683504471	11.3028950444049	11.4375435719712	11.4361410121651	11.0738229190065	10.5778467031421	10.7324729560765	10.6684372878536
ALDH1A3	7.89352778496344	8.1556335552558	9.49378047627203	8.24030405232564	8.74742613817294	8.4293716165554	8.92927187072551	9.06373413397503	9.55005508527617	8.90420250619729	9.512103666758	8.74621685361026	8.68379659429919	7.8674577399094	8.91323216398649	9.3745064995863	8.11734477186586	8.70130483471817	8.26469263312984	8.92400021651025	9.34720899890559	9.17703676531588	8.78258984632863	9.34745120759644	9.1069939304042	9.55867367633655	9.71050553883993	9.19540891649056	8.7925901775246
ALDH5A1	8.82536501964598	7.98643333427434	8.14410510416796	8.33252961488506	7.92455058764492	8.34593379637635	8.12441963917618	7.38801983026048	8.23800738554851	8.2057244504808	8.18381889133328	8.27431043080708	8.00608114333178	8.8095973584301	8.53917539577785	8.26588562860923	8.34944810574163	8.423827063417	7.98235173068243	8.17818502724902	7.9950156171865	7.94005197176234	7.85346102760151	8.60770875259769	8.44998542462362	8.54485407150827	8.10961851187487	8.72931409401834	8.60349620131878
AMFR	9.50767904366545	9.33741575116441	9.94913882992377	9.39732071693432	10.3511336812561	9.94082151528468	8.47803787758787	9.30866679040845	9.58557447198368	10.5357629857566	9.86168775962456	9.50091572767008	10.2988096106835	7.45469458880759	9.57759062668484	10.1833641145264	9.95350926766636	9.83850443712318	10.2971746426006	9.3204274600953	8.91684261753337	10.349413232808	9.88060356873281	6.15651633694923	10.4590509370425	9.67496212041575	10.5101874029943	9.61062293988849	7.44362465397378
AMIGO2	10.0673669989884	11.9688341186092	11.6072709890644	10.9877521863769	10.8295462279744	10.8979217835423	11.276974198593	10.9536196094435	11.4461255367895	10.6795718861997	10.8289554944104	11.6999775281484	10.8299633243488	10.2371105502739	10.7221961102394	10.858211512572	11.4018091946665	11.1783996380637	11.0461262338815	10.5293557150314	11.2013215298464	10.7345792352216	10.7994499847736	11.0456436081474	11.3971393081596	10.4138340833541	12.5716469547519	10.9632118878502	12.6260237893373
AMOTL2	10.4077940590448	9.83451965085899	11.2649926836246	10.8784927857278	10.4437396161372	11.111481795468	11.4261689800423	10.8326419057216	10.0469797951088	11.1946105606197	10.2341039607489	9.79459479042561	10.9087074198645	9.80247929492893	11.0475526071965	10.6934294804625	11.4953394194336	11.245526521151	10.6051039019734	11.0806056816878	10.4107542625127	11.0289218794396	11.6131579300033	10.8597844537564	11.1818233858232	10.6900240888353	10.5536435126682	10.8925989103127	10.7030320538295
ANG	8.1459883688843	7.9045321997255	8.2426574266192	7.85122227256135	8.23116930861848	8.27361249615353	8.60725260189076	8.56887891116373	7.4706091690433	8.32402130900501	8.62169865331896	8.33066079901185	8.22144524571062	6.82133695253552	8.91243378064707	8.06583385330964	7.91786192562053	7.81266511367729	7.88041412528028	8.29994393050714	8.22643964008889	7.98654256259625	8.65440984119104	8.1596880252986	8.08315897765907	8.13791737935293	7.74565015834919	8.15715053865281	7.66988798391008
