attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor18
MAD2L1	1400.01451541445	928.185011202948	57.1796628676379	327.910318245736	583.033624836612	657.761168796438	1251.70452730147	1573.2466194292	973.285297860265	550.151352869677	1018.15315111767	410.075822305498	41.9178667531645	114.718164947294	1798.40966983267	96.4509624093128	35.1719393689135
TNIP3	19.390782761973	5.879239975949	4.33179264148772	0	47.239398174395	1.22946012859147	194.461239062907	2.91521918362422	7.75526133753199	0.869117461089536	0	26.1497625817998	1.82251594578976	0	0.792600118921405	8.42032211509874	5.02456276698764
LOC105377402	0.96953913809865	0.734904996993625	1.73271705659509	1.15869370404854	1.24314205722092	1.22946012859147	2.23518665589549	0.971739727874739	0	2.60735238326861	0.945360400294956	13.0748812908999	8.20132175605393	1.15876934290195	3.17040047568562	4.59290297187204	24.2853867071069
LOC105377404	3.8781565523946	1.46980999398725	0.866358528297544	0	0	0	0	1.94347945574948	14.5411150078725	2.60735238326861	2.83608120088487	1.18862557189999	0	2.31753868580391	21.4002032108779	0	2.51228138349382
PLK4	391.693811791854	393.909078388583	36.3870581884968	161.058424862747	283.43638904637	277.857989061673	336.395591712271	646.206919036701	501.183763938005	240.745536721802	546.418311370485	164.030328922199	25.5152232410567	193.514480264626	643.591296564181	81.9067696650514	19.2608239401193
CLGN	125.070548814726	137.427234437808	21.6589632074386	0	2.48628411444184	221.302823146465	33.5277998384323	66.0783014954823	37.8068990204684	206.84995573931	1668.5611065206	10.6976301470999	0.911257972894881	97.3366248037642	13.4742020216639	0.76548382864534	3.3497085113251
MND1	286.9835848772	224.880929080049	42.4515678865796	111.23459558866	195.173302983685	312.282872662234	207.87235899828	838.6113851559	248.168362801024	163.394082684833	459.445154543349	290.024639543598	41.9178667531645	126.305858376313	357.462653633554	66.5970930921446	26.7976680906008
LOC100419170	3.8781565523946	2.9396199879745	1.73271705659509	9.2695496323883	16.160846743872	0	30.175019854589	0.971739727874739	3.87763066876599	2.60735238326861	3.78144160117982	14.2635068627999	0	6.95261605741173	14.2668021405853	6.12387062916272	0
ASIC5	28.1166350048608	0	0	3.47608111214561	19.8902729155347	0	0	0	5.81644600314899	0	0	0	0	35.9218496299606	72.1266108218478	6.12387062916272	0
LOC105377508	114.405618295641	0	0	92.695496323883	21.1334149727557	0	4.47037331179097	11.6608767344969	11.632892006298	0	0.945360400294956	1.18862557189999	0	1.15876934290195	38.0448057082274	0	0.837427127831274
RXFP1	18.4212436238743	38.9499648406621	300.626409319248	13.9043244485824	42.2668299455113	159.829816716892	624.734670322788	2.91521918362422	1875.80383601555	0	70.9020300221217	93.9014201800994	110.262214720281	0	1155.61097338741	332.985465460723	14.2362611731317
HMGB2	5050.32937035587	9270.82653707457	1029.23393161748	1546.8560949048	2946.24667561358	7685.3552638253	3483.53840321311	6009.23847717739	5018.62349305039	10679.7153618682	11108.930063866	5540.18379062587	939.506970054622	3995.43669432594	7889.54158374366	925.469948832216	1158.16171779065
ASB5	5.8172348285919	77.8999296813242	12.1290193961656	1.15869370404854	1.24314205722092	30.7365032147868	2.23518665589549	2.91521918362422	550.623554964771	27.8117587548652	1595.76835569789	40.4132694445998	268.82110200399	8194.81679300262	0.792600118921405	18.3716118874882	532.60365330069
NEIL3	134.765940195712	218.266784107107	11.2626608678681	30.126036305262	94.47879634879	240.974185203929	140.816759321416	132.156602990965	177.401603096044	260.735238326861	291.171003290846	87.9582923205995	0	140.211090491137	514.397477179992	16.8406442301975	1.67485425566255
LRRC14B	3.8781565523946	4.40942998196175	6.93086822638035	0	1.24314205722092	59.0140861723907	3.35277998384323	0	0.969407667191499	19.9897016050593	18.9072080058991	24.9611370098999	1.82251594578976	1.15876934290195	1.58520023784281	0.76548382864534	0
TRIP13	580.753943721091	176.37719927847	48.5160775846624	172.645361903232	304.569804019126	424.163744364058	179.932525799587	452.830713189628	823.996517112774	300.71464153698	505.767814157801	192.557342647799	30.982771078426	460.031429132076	862.348929386488	144.676443613969	37.6842207524073
LOC102724943	11.6344696571838	0.734904996993625	16.4608120376533	3.47608111214561	11.1882785149883	1.22946012859147	1.11759332794774	6.80217809512317	3.87763066876599	2.60735238326861	1.89072080058991	9.50900457519994	0.911257972894881	3.47630802870586	2.37780035676421	2.29645148593602	0
IL7R	158.03487951008	55.1178747745218	97.8985136976224	106.599820772465	268.518684359719	2.45892025718295	958.895075379163	2.91521918362422	179.340418430427	24.335288910507	43.486578413568	169.973456781699	8.20132175605393	4.63507737160782	47.5560071352843	54.3493518338191	8.37427127831274
SLC1A3	767.874997374131	227.820549068024	288.497389923082	181.91491153562	551.955073406089	34.4248836005613	1790.38451137228	42.7565480264885	192.912125771108	70.3985143482525	63.339146819762	407.698571161698	22.781449322372	77.637545974431	531.042079677341	581.767709770458	8.37427127831274
C7	4.84769569049325	321.888388683208	1096.80989682469	0	1729.2106015943	88.5211292585861	49.1741064297007	90.3717946923507	20.3575610110215	1077.70565175103	38.7597764120932	89.1469178924995	1520.88955676156	2.31753868580391	8.71860130813545	204.384182248306	983.139448073916
C6	0	4.40942998196175	0	0	3.72942617166276	0	0	0	10.6634843391065	1.73823492217907	0.945360400294956	0	10.9350956747386	0	0	3.06193531458136	7.53684415048146
NIM1K	118.283774848035	3.67452498496812	6.93086822638035	3.47608111214561	8.70199440054645	18.4419019288721	2.23518665589549	4.85869863937369	17.449338009447	6.95293968871629	68.0659488212368	32.0928904412998	8.20132175605393	1.15876934290195	141.875421286931	257.96805025348	6.69941702265019
