"interaction","name","selected","shared interaction","shared name"
"interacts with","LOC105370960 (interacts with) LINC00862","false","interacts with","LOC105370960 (interacts with) LINC00862"
"interacts with","LOC105370960 (interacts with) LMOD3","false","interacts with","LOC105370960 (interacts with) LMOD3"
"interacts with","MIR31HG (interacts with) IFNE","false","interacts with","MIR31HG (interacts with) IFNE"
"interacts with","IFNE (interacts with) LOC105375690","false","interacts with","IFNE (interacts with) LOC105375690"
"interacts with","CXCL9 (interacts with) TNFRSF9","false","interacts with","CXCL9 (interacts with) TNFRSF9"
"interacts with","CXCL9 (interacts with) ALPK2","false","interacts with","CXCL9 (interacts with) ALPK2"
"interacts with","CXCL9 (interacts with) TRAT1","false","interacts with","CXCL9 (interacts with) TRAT1"
"interacts with","CXCL9 (interacts with) GBP5","false","interacts with","CXCL9 (interacts with) GBP5"
"interacts with","CXCL9 (interacts with) ICOS","false","interacts with","CXCL9 (interacts with) ICOS"
"interacts with","CXCL9 (interacts with) LINC01050","false","interacts with","CXCL9 (interacts with) LINC01050"
"interacts with","CXCL9 (interacts with) CXCR2P1","false","interacts with","CXCL9 (interacts with) CXCR2P1"
"interacts with","CXCL9 (interacts with) LINC02195","false","interacts with","CXCL9 (interacts with) LINC02195"
"interacts with","CXCL9 (interacts with) CD80","false","interacts with","CXCL9 (interacts with) CD80"
"interacts with","CXCL9 (interacts with) SIRPG","false","interacts with","CXCL9 (interacts with) SIRPG"
"interacts with","CXCL9 (interacts with) PLA2G2D","false","interacts with","CXCL9 (interacts with) PLA2G2D"
"interacts with","CXCL9 (interacts with) PDCD1","false","interacts with","CXCL9 (interacts with) PDCD1"
"interacts with","LINC01857 (interacts with) CCL18","false","interacts with","LINC01857 (interacts with) CCL18"
"interacts with","LINC01857 (interacts with) DNAJC5B","false","interacts with","LINC01857 (interacts with) DNAJC5B"
"interacts with","LOC105372613 (interacts with) LOC105377043","false","interacts with","LOC105372613 (interacts with) LOC105377043"
"interacts with","LOC105371664 (interacts with) MGST1","false","interacts with","LOC105371664 (interacts with) MGST1"
"interacts with","PTPRN (interacts with) VEGFD","false","interacts with","PTPRN (interacts with) VEGFD"
"interacts with","PTPRN (interacts with) TFAP2A","false","interacts with","PTPRN (interacts with) TFAP2A"
"interacts with","TMPRSS3 (interacts with) PRSS21","false","interacts with","TMPRSS3 (interacts with) PRSS21"
"interacts with","AQP9 (interacts with) SIGLEC15","false","interacts with","AQP9 (interacts with) SIGLEC15"
"interacts with","ULBP1 (interacts with) LOC105371275","false","interacts with","ULBP1 (interacts with) LOC105371275"
"interacts with","ULBP1 (interacts with) RAET1K","false","interacts with","ULBP1 (interacts with) RAET1K"
"interacts with","MMP12 (interacts with) FAM167A","false","interacts with","MMP12 (interacts with) FAM167A"
"interacts with","LOC105370924 (interacts with) LRRC15","false","interacts with","LOC105370924 (interacts with) LRRC15"
"interacts with","MIR3185 (interacts with) LPAR3","false","interacts with","MIR3185 (interacts with) LPAR3"
"interacts with","FGF5 (interacts with) LINC03016","false","interacts with","FGF5 (interacts with) LINC03016"
"interacts with","EYA2-AS1 (interacts with) BBOX1","false","interacts with","EYA2-AS1 (interacts with) BBOX1"
"interacts with","EYA2-AS1 (interacts with) GPR87","false","interacts with","EYA2-AS1 (interacts with) GPR87"
"interacts with","BBOX1 (interacts with) LGR5","false","interacts with","BBOX1 (interacts with) LGR5"
"interacts with","INAVA (interacts with) FOXD3-AS1","false","interacts with","INAVA (interacts with) FOXD3-AS1"
"interacts with","INAVA (interacts with) CRYBG2","false","interacts with","INAVA (interacts with) CRYBG2"
"interacts with","FOXD3-AS1 (interacts with) RAB3B","false","interacts with","FOXD3-AS1 (interacts with) RAB3B"
"interacts with","H2AC13 (interacts with) H2BC9","false","interacts with","H2AC13 (interacts with) H2BC9"
"interacts with","CENPE (interacts with) LOC105375894","false","interacts with","CENPE (interacts with) LOC105375894"
"interacts with","LOC105375894 (interacts with) LOC105378523","false","interacts with","LOC105375894 (interacts with) LOC105378523"
"interacts with","KIF18B (interacts with) LOC151760","false","interacts with","KIF18B (interacts with) LOC151760"
"interacts with","LOC107985492 (interacts with) RIPK4","false","interacts with","LOC107985492 (interacts with) RIPK4"
"interacts with","IQGAP3 (interacts with) DUSP5P1","false","interacts with","IQGAP3 (interacts with) DUSP5P1"
"interacts with","PDCD1 (interacts with) IGLV3-1","false","interacts with","PDCD1 (interacts with) IGLV3-1"
"interacts with","PDCD1 (interacts with) IGHG3","false","interacts with","PDCD1 (interacts with) IGHG3"
"interacts with","PDCD1 (interacts with) IGKJ5","false","interacts with","PDCD1 (interacts with) IGKJ5"
"interacts with","KIF18A (interacts with) COL11A1","false","interacts with","KIF18A (interacts with) COL11A1"
"interacts with","DDN (interacts with) ASIC5","false","interacts with","DDN (interacts with) ASIC5"
"interacts with","EN1 (interacts with) CYP2J2","false","interacts with","EN1 (interacts with) CYP2J2"
"interacts with","RAB3B (interacts with) NMU","false","interacts with","RAB3B (interacts with) NMU"
"interacts with","DPYSL5 (interacts with) IRF6","false","interacts with","DPYSL5 (interacts with) IRF6"
"interacts with","COL11A1 (interacts with) CPLX3","false","interacts with","COL11A1 (interacts with) CPLX3"
"interacts with","CPLX3 (interacts with) GATA3","false","interacts with","CPLX3 (interacts with) GATA3"
"interacts with","DACT2 (interacts with) GATA5","false","interacts with","DACT2 (interacts with) GATA5"
"interacts with","GATA5 (interacts with) KLK5","false","interacts with","GATA5 (interacts with) KLK5"
"interacts with","NRXN1 (interacts with) KCNB2","false","interacts with","NRXN1 (interacts with) KCNB2"
"interacts with","IGF2BP3 (interacts with) ZNF560","false","interacts with","IGF2BP3 (interacts with) ZNF560"
"interacts with","GATA3 (interacts with) SLC27A2","false","interacts with","GATA3 (interacts with) SLC27A2"
"interacts with","LOC107986606 (interacts with) CDKN2A","false","interacts with","LOC107986606 (interacts with) CDKN2A"
"interacts with","ZIC1 (interacts with) ZIC4","false","interacts with","ZIC1 (interacts with) ZIC4"
"interacts with","NEIL3 (interacts with) PRRG4","false","interacts with","NEIL3 (interacts with) PRRG4"
"interacts with","HOXC11 (interacts with) HOXC13","false","interacts with","HOXC11 (interacts with) HOXC13"
"interacts with","HOXC11 (interacts with) ADAMTS19","false","interacts with","HOXC11 (interacts with) ADAMTS19"
"interacts with","KLK5 (interacts with) CMTM5","false","interacts with","KLK5 (interacts with) CMTM5"
"interacts with","OLR1 (interacts with) DCC","false","interacts with","OLR1 (interacts with) DCC"
"interacts with","CRYBG2 (interacts with) BARX2","false","interacts with","CRYBG2 (interacts with) BARX2"
"interacts with","CRISP2 (interacts with) GPR22","false","interacts with","CRISP2 (interacts with) GPR22"
"interacts with","IGKJ5 (interacts with) RIPPLY3","false","interacts with","IGKJ5 (interacts with) RIPPLY3"
"interacts with","SALL4 (interacts with) IRS4","false","interacts with","SALL4 (interacts with) IRS4"
"interacts with","LOC107985513 (interacts with) CYP2J2","false","interacts with","LOC107985513 (interacts with) CYP2J2"
