attr_name	Fibroid_25	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24
209470_s_at	5.25802004576461	3.92454810301079	5.16648812702254	4.4264395606684	4.2568615630265	5.04237118462707	4.51018089169508	8.59666244060966	4.70435253916527	3.99598417713232	6.75826945638471	5.31648203180918	4.21693939662906	4.36387697604944	5.28817489264304	4.42429325433672	8.56661272062176	4.3937385924521	5.2289246850457	6.47937651331246	5.83426114938545	5.72492999301748	4.28496215210807	5.94068208139467	4.80968085782171
209612_s_at	4.95513283595656	4.57172337087248	8.20253993914259	4.74903767894735	4.36103938658366	5.77229890333707	4.4096036966674	8.5596842770962	5.20091725895664	4.60780164685003	6.42482690278785	4.95464850548878	4.82534852505224	4.88784364718003	4.50287545657302	5.46702872455916	5.74516854616928	7.56391742429073	7.865989463623	8.01569509431896	7.27548019331226	4.73179222311651	4.26579782026959	4.56342765306963	4.4669730461039
209613_s_at	4.277185584211	3.78409045993282	8.62186148164918	4.44471066563871	4.19708745371738	6.08224468920143	3.85375303562465	10.031536493779	5.42080039353408	3.95031249304396	6.32327066330225	3.97539527943301	4.7491036048245	3.78189694182796	3.98664609099194	5.78477612794566	6.41176148341259	7.6842615916043	8.03019964243948	8.2472800797674	7.83945753402441	3.82788521162284	4.12626683537884	3.96621283104202	3.74663329857649
209773_s_at	9.17585522093168	10.4018911861896	10.1775209344227	10.5255013554333	11.0178957497491	7.17149945711733	11.1101605699205	7.39863976281836	10.8995618039947	11.1258501695735	9.00880127218909	11.3428028348542	9.66538460622307	9.96906703312899	11.5833234019064	8.7111753376283	8.52129876645602	11.3614158691409	6.31868486773553	8.801948767516	10.8577687415001	8.87796328503142	10.6260720696523	10.673257966027	11.7406850399881
210052_s_at	7.57432405847504	9.81677113587524	9.93925848452191	10.7395919887836	10.5443380797721	6.80089541819411	11.3620071157529	6.78381792907618	9.46586149486616	10.8929495381891	7.95712974767386	10.8166595164439	9.9329567904919	10.3165412045262	10.3391108209658	9.56494890263667	8.44955702909993	10.416744295053	6.43265417464468	8.11959173232528	9.91016784355787	9.29449742615224	10.1251951583111	9.78209817552462	10.6660769591062
210135_s_at	6.50887908940644	9.7212294966185	8.97285248581697	10.2672003839885	9.07241498372448	8.81392085887327	9.07274531582301	6.49356908754512	9.88553459911194	9.91621139617491	4.57606302461965	6.61293749336837	10.6253089435888	10.923947335747	9.98009640716963	10.2620639079077	4.79232608539575	5.54008638641942	8.08482350214336	4.75704340512129	10.1236921547372	6.54336749797668	7.75344184139756	9.80405083635343	8.61121854150399
212224_at	9.34448864817314	7.31683692925571	7.39443167392951	5.18914150466101	6.41014637204117	6.60842781952548	5.67713417590909	10.0782657233687	6.69990398473128	6.11630184409225	11.1080964256154	5.55448489026714	5.26990913294618	5.34432775156852	4.99042236011986	5.38004522849478	6.88287094101927	7.99742559629284	7.51661704874807	11.3895151456425	8.11331113355292	6.38700937124457	6.91512948314641	6.3725028592997	5.37991007520916
213451_x_at	10.894478983738	7.46672602272275	7.62775042961869	7.24418658071714	7.40608187805212	9.97084652814678	6.71862873123798	10.5763595258239	8.58757581305424	7.51884826897127	8.84858972432069	5.89212015281101	7.54959673052054	6.90110768078687	7.56607676918567	7.24859970725506	8.20461795443403	7.93873351287877	8.65624668875724	9.09124450020384	9.37832958873134	7.28097864811383	7.33110292394255	10.2194511487515	7.36650316913887
214710_s_at	7.80498100409318	10.4877310406796	9.58058914364899	9.66412389711765	10.2200162909373	6.08821705808949	10.6861276615193	6.60399035189811	10.1938349347626	10.25553823625	9.26525656419836	10.2215653930316	9.62700178095216	9.71990453274472	9.13622636647882	9.09825646248938	7.87980768260045	10.7215473358522	6.76656165606946	8.69214005644562	9.34745688626112	10.0441638124696	9.00931388871435	9.68603701365954	9.74047676879244
218009_s_at	8.54456284622359	10.3581008090623	9.98270451219731	11.1971186391203	10.3739394378809	7.38426001961436	11.603200422916	7.18080097570206	10.013037825012	12.0181885074847	8.70888093923847	10.5012581224417	11.5667013685082	11.3460493395338	11.8482858362397	9.84182382682367	9.0360328069859	10.5379326912382	7.78941612903796	8.61295630658316	10.9271518609976	9.95125219954047	10.1030846992679	11.4683547973276	11.76024403832
218039_at	9.68297610712817	10.985773016299	11.2109931271185	11.512939376597	11.4680516794033	7.10950814083215	11.7844817735327	7.96618086849281	9.86015093065285	12.0711678402316	9.46265575871301	11.1036070139899	11.8178346836925	11.6100513397288	11.1906359269381	10.3471476137241	9.07781759719321	10.3318653449939	6.864444547771	9.13262890195066	10.6860577037019	10.3950903495937	10.4631534248476	12.0285676438111	12.0971019741558
218355_at	7.84342875861094	8.99046245948131	9.30854181635705	9.39703230661161	10.1309196284346	6.30871238492453	10.7379213313764	6.07534615210241	9.61765549465336	10.4657910695658	7.34402997309248	10.9762321131744	9.98647391605718	10.0840529717399	9.77233831742175	9.65990815847959	6.99469600490421	10.0103702778154	5.50081547734505	7.40226134322648	9.39366926448873	8.50569775054555	10.6191210497916	9.49079255118692	10.2172614323269
218542_at	6.68895651135147	7.73320517495578	7.51293406518414	9.69792573663134	9.04656118699636	4.91427912690317	10.3795295738556	5.83399527701915	8.48296473744361	11.1208111765897	7.01564000188924	9.75414615930117	9.29383553517396	9.84832464480756	10.3614514648322	9.13970595377747	7.58255369086169	10.541275817503	4.4726299721719	6.81017230250278	9.38081916081506	9.7187779978631	8.85161966923937	8.80517035526156	9.95052434556105
218662_s_at	7.25745716828923	8.26012955996081	8.32773719357401	8.58214265336774	10.0403747055578	4.71157498623383	10.1502093498016	5.99970101851846	9.2289447349075	10.2662729403149	5.6661483651961	9.50474137309365	10.1645550043381	9.17739088507407	8.23886457026836	7.86517166730979	6.32663460889671	8.78863142358323	4.59622170415861	5.8822359692914	7.21168169275896	8.54522928144824	8.21859144446268	9.5000831363662	8.99115540649842
218755_at	7.92610297520095	8.72859398030809	9.43643874828616	10.6085598984167	9.33484547018702	5.6301151985225	10.0606286023504	5.85637179001092	9.10866697423634	10.2878710892366	8.02065906525586	10.0426713811381	9.5815445577516	9.54819506785888	9.99349685569196	9.08188246709224	8.1675167761484	9.9698834728171	5.34576069663312	7.97145468877976	8.41626346194623	9.06376811722052	9.0306154614904	9.10353795870622	9.85265975423531
218883_s_at	9.09910077448008	11.2178030639621	10.0500185183569	10.1976448837109	9.7395734348424	6.76836548355542	10.488918374933	6.99130008989413	9.99453507065038	10.510858503595	7.88821156311248	10.7985555164974	11.5143910861121	10.0846089963524	9.07333867509285	8.91704698231934	8.5798842078543	9.58591768213888	5.29695440401762	7.5236016036606	10.0881560653083	10.1475780229041	10.1003879016855	8.94498409648841	11.0896241786439
219148_at	7.44934362340212	9.41138842716498	9.77873006339826	9.06876619170936	9.69616574168421	4.56172925430005	9.23318862321576	5.4727693371254	8.11040433431969	9.20018252812338	6.73272361981656	9.62489563455824	9.74114689124066	8.7177040971739	8.19773682272866	8.81834754404976	6.38552206590179	8.9924773403652	4.21571147722544	6.43312752487941	9.33593518461608	8.21411496787725	8.33332219415471	9.5672684972426	9.92419554579929
219778_at	7.69512808701382	7.17581515818581	11.5147136161479	5.84038065604872	5.79517075149078	8.30345770362467	4.8595949416322	10.4998295267222	7.7231176019237	5.58605992173353	7.02297870304909	4.55916551549165	11.0261857389915	6.75725887841933	5.54577460760169	6.750090206019	10.0507043448484	6.14832418296825	6.85868836016188	7.21943340835244	8.5369035340923	9.34709739513382	7.00028965288327	6.69494269181772	6.73285673231742
219918_s_at	7.36758210433626	7.88303428341912	9.24097193545872	9.49940089751345	9.46935446048722	4.60195177715119	8.96955885691317	5.75516376041597	9.51798224974662	9.59892761680232	6.48754373370302	10.4365876857019	10.0152679230024	10.4474970759574	9.33362802107844	9.62271784087731	6.55162500035237	8.66224946716855	4.25939489400811	6.36134334642744	9.06261990155038	8.93435211188522	8.69425418804122	9.12096410288786	9.46857675920635
222039_at	7.68067102754189	7.39532336282409	8.52025413858161	9.98932411392284	8.50246436237532	6.27072784791869	10.2340098025663	5.90260643144895	8.6312279717271	10.2037719315617	6.57958794427694	9.77241499729029	10.5076083010755	9.90917537156084	9.30354406551284	9.11388798387245	7.5711424320961	9.34857728812194	5.52065890881123	6.53928042465969	8.86047558565729	9.95009718453351	8.61531611679166	9.09451963780801	10.1383971511275
