"interaction","name","selected","shared interaction","shared name"
"interacts with","TNFRSF18 (interacts with) CD86","false","interacts with","TNFRSF18 (interacts with) CD86"
"interacts with","TNFRSF18 (interacts with) SIGLEC10","false","interacts with","TNFRSF18 (interacts with) SIGLEC10"
"interacts with","TNFRSF18 (interacts with) LILRA6","false","interacts with","TNFRSF18 (interacts with) LILRA6"
"interacts with","TNFRSF18 (interacts with) PARP14","false","interacts with","TNFRSF18 (interacts with) PARP14"
"interacts with","TNFRSF18 (interacts with) PYHIN1","false","interacts with","TNFRSF18 (interacts with) PYHIN1"
"interacts with","TNFRSF18 (interacts with) PLA2G7","false","interacts with","TNFRSF18 (interacts with) PLA2G7"
"interacts with","TNFRSF18 (interacts with) SLAMF7","false","interacts with","TNFRSF18 (interacts with) SLAMF7"
"interacts with","TNFRSF18 (interacts with) ZBED2","false","interacts with","TNFRSF18 (interacts with) ZBED2"
"interacts with","CD4 (interacts with) SLC37A2","false","interacts with","CD4 (interacts with) SLC37A2"
"interacts with","CD4 (interacts with) C1QB","false","interacts with","CD4 (interacts with) C1QB"
"interacts with","CD4 (interacts with) BCL11B","false","interacts with","CD4 (interacts with) BCL11B"
"interacts with","CD4 (interacts with) RGS1","false","interacts with","CD4 (interacts with) RGS1"
"interacts with","PTPRB (interacts with) GNB1-DT","false","interacts with","PTPRB (interacts with) GNB1-DT"
"interacts with","PTPRB (interacts with) TAF7L","false","interacts with","PTPRB (interacts with) TAF7L"
"interacts with","PTPRB (interacts with) HAPLN3","false","interacts with","PTPRB (interacts with) HAPLN3"
"interacts with","PTPRB (interacts with) CYYR1","false","interacts with","PTPRB (interacts with) CYYR1"
"interacts with","DOCK2 (interacts with) MYO1G","false","interacts with","DOCK2 (interacts with) MYO1G"
"interacts with","DOCK2 (interacts with) CXCR6","false","interacts with","DOCK2 (interacts with) CXCR6"
"interacts with","DOCK2 (interacts with) ETV7","false","interacts with","DOCK2 (interacts with) ETV7"
"interacts with","DOCK2 (interacts with) CD96","false","interacts with","DOCK2 (interacts with) CD96"
"interacts with","DOCK2 (interacts with) HAVCR2","false","interacts with","DOCK2 (interacts with) HAVCR2"
"interacts with","DOCK2 (interacts with) LINC01615","false","interacts with","DOCK2 (interacts with) LINC01615"
"interacts with","DOCK2 (interacts with) ITK","false","interacts with","DOCK2 (interacts with) ITK"
"interacts with","DOCK2 (interacts with) SLA","false","interacts with","DOCK2 (interacts with) SLA"
"interacts with","DOCK2 (interacts with) APOL1","false","interacts with","DOCK2 (interacts with) APOL1"
"interacts with","DOCK2 (interacts with) SIT1","false","interacts with","DOCK2 (interacts with) SIT1"
"interacts with","DOCK2 (interacts with) APOBEC3H","false","interacts with","DOCK2 (interacts with) APOBEC3H"
"interacts with","DOCK2 (interacts with) HECW2-AS1","false","interacts with","DOCK2 (interacts with) HECW2-AS1"
"interacts with","DOCK2 (interacts with) PKD2L1","false","interacts with","DOCK2 (interacts with) PKD2L1"
"interacts with","DOCK2 (interacts with) ANKRD22","false","interacts with","DOCK2 (interacts with) ANKRD22"
"interacts with","DOCK2 (interacts with) BATF2","false","interacts with","DOCK2 (interacts with) BATF2"
"interacts with","DOCK2 (interacts with) APOBR","false","interacts with","DOCK2 (interacts with) APOBR"
"interacts with","DOCK2 (interacts with) SIGLEC12","false","interacts with","DOCK2 (interacts with) SIGLEC12"
"interacts with","DOCK2 (interacts with) CLDN14","false","interacts with","DOCK2 (interacts with) CLDN14"
"interacts with","DOCK2 (interacts with) GBP5","false","interacts with","DOCK2 (interacts with) GBP5"
"interacts with","DOCK2 (interacts with) LSP1","false","interacts with","DOCK2 (interacts with) LSP1"
"interacts with","DOCK2 (interacts with) GPR174","false","interacts with","DOCK2 (interacts with) GPR174"
"interacts with","DOCK2 (interacts with) FCGR3B","false","interacts with","DOCK2 (interacts with) FCGR3B"
"interacts with","DOCK2 (interacts with) NFAM1","false","interacts with","DOCK2 (interacts with) NFAM1"
"interacts with","DOCK2 (interacts with) CTSD","false","interacts with","DOCK2 (interacts with) CTSD"
"interacts with","DOCK2 (interacts with) SH3BGRL3","false","interacts with","DOCK2 (interacts with) SH3BGRL3"
"interacts with","DOCK2 (interacts with) OLR1","false","interacts with","DOCK2 (interacts with) OLR1"
"interacts with","DOCK2 (interacts with) SOCAR","false","interacts with","DOCK2 (interacts with) SOCAR"
"interacts with","DOCK2 (interacts with) CD8A","false","interacts with","DOCK2 (interacts with) CD8A"
"interacts with","DOCK2 (interacts with) CD8B","false","interacts with","DOCK2 (interacts with) CD8B"
"interacts with","DOCK2 (interacts with) CCL5","false","interacts with","DOCK2 (interacts with) CCL5"
"interacts with","DOCK2 (interacts with) SIGLEC7","false","interacts with","DOCK2 (interacts with) SIGLEC7"
"interacts with","DOCK2 (interacts with) CORO1A","false","interacts with","DOCK2 (interacts with) CORO1A"
"interacts with","DOCK2 (interacts with) CD40","false","interacts with","DOCK2 (interacts with) CD40"
"interacts with","DOCK2 (interacts with) CD84","false","interacts with","DOCK2 (interacts with) CD84"
"interacts with","DOCK2 (interacts with) KLHDC7B-DT","false","interacts with","DOCK2 (interacts with) KLHDC7B-DT"
"interacts with","DOCK2 (interacts with) LINC02084","false","interacts with","DOCK2 (interacts with) LINC02084"
"interacts with","DOCK2 (interacts with) HEG1","false","interacts with","DOCK2 (interacts with) HEG1"
"interacts with","DOCK2 (interacts with) OAS2","false","interacts with","DOCK2 (interacts with) OAS2"
"interacts with","DOCK2 (interacts with) DOCK10","false","interacts with","DOCK2 (interacts with) DOCK10"
"interacts with","DOCK2 (interacts with) SERPINA1","false","interacts with","DOCK2 (interacts with) SERPINA1"
"interacts with","DOCK2 (interacts with) ADAMDEC1","false","interacts with","DOCK2 (interacts with) ADAMDEC1"
"interacts with","DOCK2 (interacts with) BCL11B","false","interacts with","DOCK2 (interacts with) BCL11B"
"interacts with","DOCK2 (interacts with) TAP1","false","interacts with","DOCK2 (interacts with) TAP1"
"interacts with","DOCK2 (interacts with) ITGB2","false","interacts with","DOCK2 (interacts with) ITGB2"
"interacts with","DOCK2 (interacts with) TNFSF14","false","interacts with","DOCK2 (interacts with) TNFSF14"
"interacts with","DOCK2 (interacts with) SPN","false","interacts with","DOCK2 (interacts with) SPN"
"interacts with","DOCK2 (interacts with) CSTA","false","interacts with","DOCK2 (interacts with) CSTA"
"interacts with","DOCK2 (interacts with) ZNF683","false","interacts with","DOCK2 (interacts with) ZNF683"
"interacts with","DOCK2 (interacts with) CD180","false","interacts with","DOCK2 (interacts with) CD180"
"interacts with","DOCK2 (interacts with) KLHL6","false","interacts with","DOCK2 (interacts with) KLHL6"
"interacts with","DOCK2 (interacts with) PILRA","false","interacts with","DOCK2 (interacts with) PILRA"
"interacts with","DOCK2 (interacts with) BATF","false","interacts with","DOCK2 (interacts with) BATF"
"interacts with","DOCK2 (interacts with) CD86","false","interacts with","DOCK2 (interacts with) CD86"
"interacts with","DOCK2 (interacts with) NFE2L3","false","interacts with","DOCK2 (interacts with) NFE2L3"
"interacts with","DOCK2 (interacts with) EOMES","false","interacts with","DOCK2 (interacts with) EOMES"
"interacts with","DOCK2 (interacts with) SIGLEC10","false","interacts with","DOCK2 (interacts with) SIGLEC10"
"interacts with","DOCK2 (interacts with) IL21R-AS1","false","interacts with","DOCK2 (interacts with) IL21R-AS1"
"interacts with","DOCK2 (interacts with) LILRA6","false","interacts with","DOCK2 (interacts with) LILRA6"
"interacts with","DOCK2 (interacts with) PARP14","false","interacts with","DOCK2 (interacts with) PARP14"
"interacts with","DOCK2 (interacts with) CTSZ","false","interacts with","DOCK2 (interacts with) CTSZ"
"interacts with","DOCK2 (interacts with) PYHIN1","false","interacts with","DOCK2 (interacts with) PYHIN1"
"interacts with","DOCK2 (interacts with) DAAM1","false","interacts with","DOCK2 (interacts with) DAAM1"
"interacts with","DOCK2 (interacts with) FBP1","false","interacts with","DOCK2 (interacts with) FBP1"
"interacts with","DOCK2 (interacts with) AIM2","false","interacts with","DOCK2 (interacts with) AIM2"
"interacts with","DOCK2 (interacts with) SLAMF7","false","interacts with","DOCK2 (interacts with) SLAMF7"
"interacts with","DOCK2 (interacts with) ZBED2","false","interacts with","DOCK2 (interacts with) ZBED2"
"interacts with","DOCK2 (interacts with) UNC93B1","false","interacts with","DOCK2 (interacts with) UNC93B1"
"interacts with","DOCK2 (interacts with) IRF1","false","interacts with","DOCK2 (interacts with) IRF1"
"interacts with","DOCK2 (interacts with) IL21R","false","interacts with","DOCK2 (interacts with) IL21R"
"interacts with","DOCK2 (interacts with) MCOLN2","false","interacts with","DOCK2 (interacts with) MCOLN2"
"interacts with","DOCK2 (interacts with) IL18","false","interacts with","DOCK2 (interacts with) IL18"
"interacts with","DOCK2 (interacts with) PSTPIP1","false","interacts with","DOCK2 (interacts with) PSTPIP1"
"interacts with","DOCK2 (interacts with) EVI2A","false","interacts with","DOCK2 (interacts with) EVI2A"
"interacts with","DOCK2 (interacts with) TRAT1","false","interacts with","DOCK2 (interacts with) TRAT1"
"interacts with","DOCK2 (interacts with) DOK2","false","interacts with","DOCK2 (interacts with) DOK2"
"interacts with","DOCK2 (interacts with) KLHDC7B","false","interacts with","DOCK2 (interacts with) KLHDC7B"
"interacts with","DOCK2 (interacts with) SIRPG","false","interacts with","DOCK2 (interacts with) SIRPG"
"interacts with","DOCK2 (interacts with) SLC37A2","false","interacts with","DOCK2 (interacts with) SLC37A2"
"interacts with","DOCK2 (interacts with) TNIP3","false","interacts with","DOCK2 (interacts with) TNIP3"
"interacts with","DOCK2 (interacts with) CASP1","false","interacts with","DOCK2 (interacts with) CASP1"
"interacts with","DOCK2 (interacts with) SAMSN1","false","interacts with","DOCK2 (interacts with) SAMSN1"
"interacts with","DOCK2 (interacts with) LIPM","false","interacts with","DOCK2 (interacts with) LIPM"
"interacts with","DOCK2 (interacts with) GALNT6","false","interacts with","DOCK2 (interacts with) GALNT6"
"interacts with","DOCK2 (interacts with) GMIP","false","interacts with","DOCK2 (interacts with) GMIP"
"interacts with","DOCK2 (interacts with) CCR5","false","interacts with","DOCK2 (interacts with) CCR5"
"interacts with","DOCK2 (interacts with) CXCL9","false","interacts with","DOCK2 (interacts with) CXCL9"
"interacts with","DOCK2 (interacts with) TAGLN2","false","interacts with","DOCK2 (interacts with) TAGLN2"
"interacts with","DOCK2 (interacts with) EPSTI1","false","interacts with","DOCK2 (interacts with) EPSTI1"
"interacts with","DOCK2 (interacts with) C1QB","false","interacts with","DOCK2 (interacts with) C1QB"
"interacts with","DOCK2 (interacts with) TBC1D10C","false","interacts with","DOCK2 (interacts with) TBC1D10C"
"interacts with","DOCK2 (interacts with) SLC12A8","false","interacts with","DOCK2 (interacts with) SLC12A8"
"interacts with","DOCK2 (interacts with) CTSW","false","interacts with","DOCK2 (interacts with) CTSW"
"interacts with","DOCK2 (interacts with) CGAS","false","interacts with","DOCK2 (interacts with) CGAS"
"interacts with","DOCK2 (interacts with) LILRB4","false","interacts with","DOCK2 (interacts with) LILRB4"
"interacts with","DOCK2 (interacts with) ITGAX","false","interacts with","DOCK2 (interacts with) ITGAX"
"interacts with","DOCK2 (interacts with) LCK","false","interacts with","DOCK2 (interacts with) LCK"
"interacts with","DOCK2 (interacts with) OASL","false","interacts with","DOCK2 (interacts with) OASL"
"interacts with","DOCK2 (interacts with) CARD17P","false","interacts with","DOCK2 (interacts with) CARD17P"
"interacts with","DOCK2 (interacts with) MSR1","false","interacts with","DOCK2 (interacts with) MSR1"
"interacts with","DOCK2 (interacts with) LINC02195","false","interacts with","DOCK2 (interacts with) LINC02195"
"interacts with","DOCK2 (interacts with) SIGLEC8","false","interacts with","DOCK2 (interacts with) SIGLEC8"
"interacts with","DOCK2 (interacts with) IL2RG","false","interacts with","DOCK2 (interacts with) IL2RG"
"interacts with","DOCK2 (interacts with) PSMB9","false","interacts with","DOCK2 (interacts with) PSMB9"
"interacts with","DOCK2 (interacts with) APOL6","false","interacts with","DOCK2 (interacts with) APOL6"
"interacts with","DOCK2 (interacts with) MYCL","false","interacts with","DOCK2 (interacts with) MYCL"
"interacts with","DOCK2 (interacts with) SDS","false","interacts with","DOCK2 (interacts with) SDS"
"interacts with","DOCK2 (interacts with) STAC3","false","interacts with","DOCK2 (interacts with) STAC3"
"interacts with","DOCK2 (interacts with) EVI2B","false","interacts with","DOCK2 (interacts with) EVI2B"
"interacts with","DOCK2 (interacts with) IL7R","false","interacts with","DOCK2 (interacts with) IL7R"
"interacts with","DOCK2 (interacts with) CD5","false","interacts with","DOCK2 (interacts with) CD5"
"interacts with","DOCK2 (interacts with) LY75","false","interacts with","DOCK2 (interacts with) LY75"
"interacts with","DOCK2 (interacts with) CD2","false","interacts with","DOCK2 (interacts with) CD2"
"interacts with","DOCK2 (interacts with) LAIR2","false","interacts with","DOCK2 (interacts with) LAIR2"
"interacts with","DOCK2 (interacts with) TRAF3IP3","false","interacts with","DOCK2 (interacts with) TRAF3IP3"
"interacts with","DOCK2 (interacts with) PTPN22","false","interacts with","DOCK2 (interacts with) PTPN22"
"interacts with","DOCK2 (interacts with) MAFB","false","interacts with","DOCK2 (interacts with) MAFB"
"interacts with","DOCK2 (interacts with) LOC100419170","false","interacts with","DOCK2 (interacts with) LOC100419170"
"interacts with","DOCK2 (interacts with) CYP2S1","false","interacts with","DOCK2 (interacts with) CYP2S1"
"interacts with","DOCK2 (interacts with) ARHGAP30","false","interacts with","DOCK2 (interacts with) ARHGAP30"
"interacts with","DOCK2 (interacts with) TMEM52B","false","interacts with","DOCK2 (interacts with) TMEM52B"
"interacts with","DOCK2 (interacts with) PSD4","false","interacts with","DOCK2 (interacts with) PSD4"
"interacts with","DOCK2 (interacts with) ARL4C","false","interacts with","DOCK2 (interacts with) ARL4C"
"interacts with","DOCK2 (interacts with) CXCL10","false","interacts with","DOCK2 (interacts with) CXCL10"
"interacts with","DOCK2 (interacts with) PDCD1LG2","false","interacts with","DOCK2 (interacts with) PDCD1LG2"
"interacts with","DOCK2 (interacts with) CALHM6","false","interacts with","DOCK2 (interacts with) CALHM6"
"interacts with","DOCK2 (interacts with) CD52","false","interacts with","DOCK2 (interacts with) CD52"
"interacts with","DOCK2 (interacts with) CYTIP","false","interacts with","DOCK2 (interacts with) CYTIP"
"interacts with","DOCK2 (interacts with) DENND2D","false","interacts with","DOCK2 (interacts with) DENND2D"
"interacts with","DOCK2 (interacts with) SP140","false","interacts with","DOCK2 (interacts with) SP140"
"interacts with","DOCK2 (interacts with) GPR84","false","interacts with","DOCK2 (interacts with) GPR84"
"interacts with","DOCK2 (interacts with) FPR3","false","interacts with","DOCK2 (interacts with) FPR3"
"interacts with","DOCK2 (interacts with) IL2RB","false","interacts with","DOCK2 (interacts with) IL2RB"
"interacts with","DOCK2 (interacts with) APOC2","false","interacts with","DOCK2 (interacts with) APOC2"
"interacts with","DOCK2 (interacts with) NPL","false","interacts with","DOCK2 (interacts with) NPL"
"interacts with","DOCK2 (interacts with) GFI1","false","interacts with","DOCK2 (interacts with) GFI1"
"interacts with","DOCK2 (interacts with) FMNL1-DT","false","interacts with","DOCK2 (interacts with) FMNL1-DT"
"interacts with","DOCK2 (interacts with) FMNL1","false","interacts with","DOCK2 (interacts with) FMNL1"
"interacts with","DOCK2 (interacts with) HMOX1","false","interacts with","DOCK2 (interacts with) HMOX1"
"interacts with","DOCK2 (interacts with) APOBEC3G","false","interacts with","DOCK2 (interacts with) APOBEC3G"
"interacts with","DOCK2 (interacts with) LINC01871","false","interacts with","DOCK2 (interacts with) LINC01871"
"interacts with","DOCK2 (interacts with) CXCR3","false","interacts with","DOCK2 (interacts with) CXCR3"
"interacts with","DOCK2 (interacts with) FAM78A","false","interacts with","DOCK2 (interacts with) FAM78A"
"interacts with","DOCK2 (interacts with) UBD","false","interacts with","DOCK2 (interacts with) UBD"
"interacts with","DOCK2 (interacts with) TYMP","false","interacts with","DOCK2 (interacts with) TYMP"
"interacts with","DOCK2 (interacts with) STXBP2","false","interacts with","DOCK2 (interacts with) STXBP2"
"interacts with","DOCK2 (interacts with) CCRL2","false","interacts with","DOCK2 (interacts with) CCRL2"
"interacts with","DOCK2 (interacts with) CD80","false","interacts with","DOCK2 (interacts with) CD80"
"interacts with","DOCK2 (interacts with) VCAM1","false","interacts with","DOCK2 (interacts with) VCAM1"
"interacts with","DOCK2 (interacts with) APOC1","false","interacts with","DOCK2 (interacts with) APOC1"
"interacts with","DOCK2 (interacts with) KYNU","false","interacts with","DOCK2 (interacts with) KYNU"
"interacts with","DOCK2 (interacts with) TFEC","false","interacts with","DOCK2 (interacts with) TFEC"
"interacts with","DOCK2 (interacts with) PTPRC","false","interacts with","DOCK2 (interacts with) PTPRC"
"interacts with","DOCK2 (interacts with) LINC02316","false","interacts with","DOCK2 (interacts with) LINC02316"
"interacts with","DOCK2 (interacts with) TREM2","false","interacts with","DOCK2 (interacts with) TREM2"
"interacts with","DOCK2 (interacts with) CD70","false","interacts with","DOCK2 (interacts with) CD70"
"interacts with","DOCK2 (interacts with) CD6","false","interacts with","DOCK2 (interacts with) CD6"
"interacts with","DOCK2 (interacts with) APOC4-APOC2","false","interacts with","DOCK2 (interacts with) APOC4-APOC2"
"interacts with","DOCK2 (interacts with) CCR7","false","interacts with","DOCK2 (interacts with) CCR7"
"interacts with","DOCK2 (interacts with) ZNF267","false","interacts with","DOCK2 (interacts with) ZNF267"
"interacts with","DOCK2 (interacts with) P2RY6","false","interacts with","DOCK2 (interacts with) P2RY6"
"interacts with","DOCK2 (interacts with) CCL18","false","interacts with","DOCK2 (interacts with) CCL18"
"interacts with","DOCK2 (interacts with) LINC01943","false","interacts with","DOCK2 (interacts with) LINC01943"
"interacts with","DOCK2 (interacts with) BIRC3","false","interacts with","DOCK2 (interacts with) BIRC3"
"interacts with","DOCK2 (interacts with) BCL2A1","false","interacts with","DOCK2 (interacts with) BCL2A1"
"interacts with","DOCK2 (interacts with) SIGLEC9","false","interacts with","DOCK2 (interacts with) SIGLEC9"
"interacts with","DOCK2 (interacts with) SLC31A2","false","interacts with","DOCK2 (interacts with) SLC31A2"
"interacts with","DOCK2 (interacts with) CCR1","false","interacts with","DOCK2 (interacts with) CCR1"
"interacts with","DOCK2 (interacts with) LYZ","false","interacts with","DOCK2 (interacts with) LYZ"
"interacts with","DOCK2 (interacts with) UBASH3A","false","interacts with","DOCK2 (interacts with) UBASH3A"
"interacts with","DOCK2 (interacts with) IL1R2","false","interacts with","DOCK2 (interacts with) IL1R2"
"interacts with","DOCK2 (interacts with) IGFLR1","false","interacts with","DOCK2 (interacts with) IGFLR1"
"interacts with","DOCK2 (interacts with) IGSF6","false","interacts with","DOCK2 (interacts with) IGSF6"
"interacts with","DOCK2 (interacts with) GZMA","false","interacts with","DOCK2 (interacts with) GZMA"
"interacts with","DOCK2 (interacts with) PCOLCE-AS1","false","interacts with","DOCK2 (interacts with) PCOLCE-AS1"
"interacts with","DOCK2 (interacts with) LOC107984551","false","interacts with","DOCK2 (interacts with) LOC107984551"
"interacts with","DOCK2 (interacts with) KCNAB2","false","interacts with","DOCK2 (interacts with) KCNAB2"
"interacts with","DOCK2 (interacts with) CD3D","false","interacts with","DOCK2 (interacts with) CD3D"
"interacts with","DOCK2 (interacts with) SASH3","false","interacts with","DOCK2 (interacts with) SASH3"
"interacts with","DOCK2 (interacts with) NCF2","false","interacts with","DOCK2 (interacts with) NCF2"
"interacts with","DOCK2 (interacts with) CD300A","false","interacts with","DOCK2 (interacts with) CD300A"
"interacts with","DOCK2 (interacts with) P2RY10","false","interacts with","DOCK2 (interacts with) P2RY10"
"interacts with","DOCK2 (interacts with) GPR171","false","interacts with","DOCK2 (interacts with) GPR171"
"interacts with","DOCK2 (interacts with) ICOS","false","interacts with","DOCK2 (interacts with) ICOS"
"interacts with","DOCK2 (interacts with) TMEM156","false","interacts with","DOCK2 (interacts with) TMEM156"
"interacts with","DOCK2 (interacts with) PDCD1","false","interacts with","DOCK2 (interacts with) PDCD1"
"interacts with","DOCK2 (interacts with) ITGAL","false","interacts with","DOCK2 (interacts with) ITGAL"
"interacts with","DOCK2 (interacts with) CRTAM","false","interacts with","DOCK2 (interacts with) CRTAM"
"interacts with","DOCK2 (interacts with) EML2-AS1","false","interacts with","DOCK2 (interacts with) EML2-AS1"
"interacts with","DOCK2 (interacts with) LGMN","false","interacts with","DOCK2 (interacts with) LGMN"
"interacts with","DOCK2 (interacts with) CD300LF","false","interacts with","DOCK2 (interacts with) CD300LF"
"interacts with","DOCK2 (interacts with) SLC7A7","false","interacts with","DOCK2 (interacts with) SLC7A7"
"interacts with","DOCK2 (interacts with) SH2D1A","false","interacts with","DOCK2 (interacts with) SH2D1A"
"interacts with","DOCK2 (interacts with) SAMD9","false","interacts with","DOCK2 (interacts with) SAMD9"
"interacts with","DOCK2 (interacts with) OSCAR","false","interacts with","DOCK2 (interacts with) OSCAR"
"interacts with","DOCK2 (interacts with) CLDN14-AS1","false","interacts with","DOCK2 (interacts with) CLDN14-AS1"
"interacts with","DOCK2 (interacts with) RPS6KA1","false","interacts with","DOCK2 (interacts with) RPS6KA1"
"interacts with","DOCK2 (interacts with) CTSS","false","interacts with","DOCK2 (interacts with) CTSS"
"interacts with","MYO1G (interacts with) BCL11B","false","interacts with","MYO1G (interacts with) BCL11B"
"interacts with","MYO1G (interacts with) C1QB","false","interacts with","MYO1G (interacts with) C1QB"
"interacts with","MYO1G (interacts with) RGS1","false","interacts with","MYO1G (interacts with) RGS1"
"interacts with","MYO1G (interacts with) FOSL1","false","interacts with","MYO1G (interacts with) FOSL1"
"interacts with","MYO1G (interacts with) SLC37A2","false","interacts with","MYO1G (interacts with) SLC37A2"
"interacts with","XKR5 (interacts with) GRM2","false","interacts with","XKR5 (interacts with) GRM2"
"interacts with","XKR5 (interacts with) CNIH2","false","interacts with","XKR5 (interacts with) CNIH2"
"interacts with","TRAIP (interacts with) SALL4","false","interacts with","TRAIP (interacts with) SALL4"
"interacts with","TRAIP (interacts with) FANCD2","false","interacts with","TRAIP (interacts with) FANCD2"
"interacts with","TRAIP (interacts with) RANBP1","false","interacts with","TRAIP (interacts with) RANBP1"
"interacts with","FPR3 (interacts with) BCL11B","false","interacts with","FPR3 (interacts with) BCL11B"
"interacts with","FPR3 (interacts with) C1QB","false","interacts with","FPR3 (interacts with) C1QB"
"interacts with","FPR3 (interacts with) SLC37A2","false","interacts with","FPR3 (interacts with) SLC37A2"
"interacts with","BCL11B (interacts with) IL7R","false","interacts with","BCL11B (interacts with) IL7R"
"interacts with","BCL11B (interacts with) CD5","false","interacts with","BCL11B (interacts with) CD5"
"interacts with","BCL11B (interacts with) LY75","false","interacts with","BCL11B (interacts with) LY75"
"interacts with","BCL11B (interacts with) CD2","false","interacts with","BCL11B (interacts with) CD2"
"interacts with","BCL11B (interacts with) PTPN22","false","interacts with","BCL11B (interacts with) PTPN22"
"interacts with","BCL11B (interacts with) MAFB","false","interacts with","BCL11B (interacts with) MAFB"
"interacts with","BCL11B (interacts with) ARHGAP30","false","interacts with","BCL11B (interacts with) ARHGAP30"
"interacts with","BCL11B (interacts with) ARL4C","false","interacts with","BCL11B (interacts with) ARL4C"
"interacts with","BCL11B (interacts with) CXCL10","false","interacts with","BCL11B (interacts with) CXCL10"
"interacts with","BCL11B (interacts with) PDCD1LG2","false","interacts with","BCL11B (interacts with) PDCD1LG2"
"interacts with","BCL11B (interacts with) DNAJC5B","false","interacts with","BCL11B (interacts with) DNAJC5B"
"interacts with","BCL11B (interacts with) CALHM6","false","interacts with","BCL11B (interacts with) CALHM6"
"interacts with","BCL11B (interacts with) CD52","false","interacts with","BCL11B (interacts with) CD52"
"interacts with","BCL11B (interacts with) CYTIP","false","interacts with","BCL11B (interacts with) CYTIP"
"interacts with","BCL11B (interacts with) IL12RB1","false","interacts with","BCL11B (interacts with) IL12RB1"
"interacts with","BCL11B (interacts with) SP140","false","interacts with","BCL11B (interacts with) SP140"
"interacts with","BCL11B (interacts with) IL2RB","false","interacts with","BCL11B (interacts with) IL2RB"
"interacts with","BCL11B (interacts with) APOC2","false","interacts with","BCL11B (interacts with) APOC2"
"interacts with","BCL11B (interacts with) LINC01871","false","interacts with","BCL11B (interacts with) LINC01871"
"interacts with","BCL11B (interacts with) CXCR3","false","interacts with","BCL11B (interacts with) CXCR3"
"interacts with","BCL11B (interacts with) ANO9","false","interacts with","BCL11B (interacts with) ANO9"
"interacts with","BCL11B (interacts with) TYMP","false","interacts with","BCL11B (interacts with) TYMP"
"interacts with","BCL11B (interacts with) CCRL2","false","interacts with","BCL11B (interacts with) CCRL2"
"interacts with","BCL11B (interacts with) CD80","false","interacts with","BCL11B (interacts with) CD80"
"interacts with","BCL11B (interacts with) KYNU","false","interacts with","BCL11B (interacts with) KYNU"
"interacts with","BCL11B (interacts with) TFEC","false","interacts with","BCL11B (interacts with) TFEC"
"interacts with","BCL11B (interacts with) PTPRC","false","interacts with","BCL11B (interacts with) PTPRC"
"interacts with","BCL11B (interacts with) TMEM176A","false","interacts with","BCL11B (interacts with) TMEM176A"
"interacts with","BCL11B (interacts with) CD6","false","interacts with","BCL11B (interacts with) CD6"
"interacts with","BCL11B (interacts with) APOC4-APOC2","false","interacts with","BCL11B (interacts with) APOC4-APOC2"
"interacts with","BCL11B (interacts with) CCR7","false","interacts with","BCL11B (interacts with) CCR7"
"interacts with","BCL11B (interacts with) PLEK","false","interacts with","BCL11B (interacts with) PLEK"
"interacts with","BCL11B (interacts with) ZNF267","false","interacts with","BCL11B (interacts with) ZNF267"
"interacts with","BCL11B (interacts with) CCR1","false","interacts with","BCL11B (interacts with) CCR1"
"interacts with","BCL11B (interacts with) LYZ","false","interacts with","BCL11B (interacts with) LYZ"
"interacts with","BCL11B (interacts with) UBASH3A","false","interacts with","BCL11B (interacts with) UBASH3A"
"interacts with","BCL11B (interacts with) IL1R2","false","interacts with","BCL11B (interacts with) IL1R2"
"interacts with","BCL11B (interacts with) ZBP1","false","interacts with","BCL11B (interacts with) ZBP1"
"interacts with","BCL11B (interacts with) SLAMF8","false","interacts with","BCL11B (interacts with) SLAMF8"
"interacts with","BCL11B (interacts with) C1QC","false","interacts with","BCL11B (interacts with) C1QC"
"interacts with","BCL11B (interacts with) GZMA","false","interacts with","BCL11B (interacts with) GZMA"
"interacts with","BCL11B (interacts with) TMEM176B","false","interacts with","BCL11B (interacts with) TMEM176B"
"interacts with","BCL11B (interacts with) IGHM","false","interacts with","BCL11B (interacts with) IGHM"
"interacts with","BCL11B (interacts with) LINC02195","false","interacts with","BCL11B (interacts with) LINC02195"
"interacts with","BCL11B (interacts with) CD3D","false","interacts with","BCL11B (interacts with) CD3D"
"interacts with","BCL11B (interacts with) P2RY10","false","interacts with","BCL11B (interacts with) P2RY10"
"interacts with","BCL11B (interacts with) GPR171","false","interacts with","BCL11B (interacts with) GPR171"
"interacts with","BCL11B (interacts with) ICOS","false","interacts with","BCL11B (interacts with) ICOS"
"interacts with","BCL11B (interacts with) TMEM156","false","interacts with","BCL11B (interacts with) TMEM156"
"interacts with","BCL11B (interacts with) PDCD1","false","interacts with","BCL11B (interacts with) PDCD1"
"interacts with","BCL11B (interacts with) ITGAL","false","interacts with","BCL11B (interacts with) ITGAL"
"interacts with","BCL11B (interacts with) CRTAM","false","interacts with","BCL11B (interacts with) CRTAM"
"interacts with","BCL11B (interacts with) SH2D1A","false","interacts with","BCL11B (interacts with) SH2D1A"
"interacts with","BCL11B (interacts with) CTSS","false","interacts with","BCL11B (interacts with) CTSS"
"interacts with","BCL11B (interacts with) CXCR6","false","interacts with","BCL11B (interacts with) CXCR6"
"interacts with","BCL11B (interacts with) MAP4K1","false","interacts with","BCL11B (interacts with) MAP4K1"
"interacts with","BCL11B (interacts with) CD96","false","interacts with","BCL11B (interacts with) CD96"
